"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-119.60","49.46","PENTICTON A","1126150","2006-01-18","2006","01","18","","2.2","","0.0","","1.1","","16.9","","0.0","","0.0","","0.0","T","0.0","T","0","","16","","33",""
"-119.60","49.46","PENTICTON A","1126150","2006-01-19","2006","01","19","","0.4","","-1.2","","-0.4","","18.4","","0.0","","0.0","","0.0","T","0.0","T","0","","17","E","41","E"
"-119.60","49.46","PENTICTON A","1126150","2006-01-20","2006","01","20","","3.9","","-1.1","","1.4","","16.6","","0.0","","0.0","","2.6","","2.4","","2","","17","E","32","E"
"-119.60","49.46","PENTICTON A","1126150","2006-01-21","2006","01","21","","1.7","","-0.5","","0.6","","17.4","","0.0","","0.0","","0.0","T","0.0","T","0","","16","","35",""
"-119.60","49.46","PENTICTON A","1126150","2006-01-22","2006","01","22","","2.3","","-2.1","","0.1","","17.9","","0.0","","0.0","","0.0","","0.0","","0","","18","","50",""
"-119.60","49.46","PENTICTON A","1126150","2006-01-23","2006","01","23","","4.4","","1.3","","2.9","","15.1","","0.0","","0.0","","0.0","","0.0","","0","","17","","54",""
"-119.60","49.46","PENTICTON A","1126150","2006-01-24","2006","01","24","","5.5","","1.2","","3.4","","14.6","","0.0","","0.0","","0.0","","0.0","","0","","17","","46",""
"-119.60","49.46","PENTICTON A","1126150","2006-01-25","2006","01","25","","7.6","","3.2","","5.4","","12.6","","0.0","","0.0","","0.0","","0.0","","0","","19","","57",""
"-119.60","49.46","PENTICTON A","1126150","2006-01-26","2006","01","26","","4.9","","3.1","","4.0","","14.0","","0.0","","0.4","","0.0","","0.4","","0","","19","","56",""
"-119.60","49.46","PENTICTON A","1126150","2006-01-27","2006","01","27","","5.8","","2.7","","4.3","","13.7","","0.0","","0.4","","0.0","","0.4","","0","","17","","33",""
"-119.60","49.46","PENTICTON A","1126150","2006-01-28","2006","01","28","","6.0","","1.3","","3.7","","14.3","","0.0","","1.6","","0.2","","1.8","","0","","18","","50",""
"-119.60","49.46","PENTICTON A","1126150","2006-01-29","2006","01","29","","4.4","","1.4","","2.9","","15.1","","0.0","","2.2","","0.4","","2.6","","0","","17","","50",""
"-119.60","49.46","PENTICTON A","1126150","2006-01-30","2006","01","30","","9.9","","2.6","","6.3","","11.7","","0.0","","1.8","","0.0","","1.8","","0","","18","","50",""
"-119.60","49.46","PENTICTON A","1126150","2006-01-31","2006","01","31","","5.2","","2.2","","3.7","","14.3","","0.0","","1.8","","0.0","","1.8","","0","","18","","69",""
"-119.60","49.46","PENTICTON A","1126150","2006-02-01","2006","02","01","","10.4","","2.4","","6.4","","11.6","","0.0","","1.0","","0.0","","1.0","","0","","20","","67",""
"-119.60","49.46","PENTICTON A","1126150","2006-02-02","2006","02","02","","8.2","","3.9","","6.1","","11.9","","0.0","","0.0","","0.0","","0.0","","0","","17","","32",""
"-119.60","49.46","PENTICTON A","1126150","2006-02-03","2006","02","03","","5.8","","3.0","","4.4","","13.6","","0.0","","0.4","","0.0","","0.4","","0","","19","E","48","E"
"-119.60","49.46","PENTICTON A","1126150","2006-02-04","2006","02","04","","8.1","","3.4","","5.8","","12.2","","0.0","","7.0","","0.0","","7.0","","0","","18","E","56","E"
"-119.60","49.46","PENTICTON A","1126150","2006-02-05","2006","02","05","","9.3","","-0.4","","4.5","","13.5","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2006-02-06","2006","02","06","","5.9","","-1.5","","2.2","","15.8","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2006-02-07","2006","02","07","","4.6","","1.9","","3.3","","14.7","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2006-02-08","2006","02","08","","9.0","","1.6","","5.3","","12.7","","0.0","","0.0","","0.0","","0.0","","0","","17","","33",""
"-119.60","49.46","PENTICTON A","1126150","2006-02-09","2006","02","09","","7.0","","-3.9","","1.6","","16.4","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2006-02-10","2006","02","10","","2.7","","-7.9","","-2.6","","20.6","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2006-02-11","2006","02","11","","5.1","","-8.8","","-1.9","","19.9","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2006-02-12","2006","02","12","","6.4","","-4.1","","1.2","","16.8","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2006-02-13","2006","02","13","","3.8","","-4.5","","-0.4","","18.4","","0.0","","0.0","","4.2","","4.0","","0","","18","","39",""
"-119.60","49.46","PENTICTON A","1126150","2006-02-14","2006","02","14","","3.6","","-6.1","","-1.3","","19.3","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2006-02-15","2006","02","15","","2.5","","-8.6","","-3.1","","21.1","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2006-02-16","2006","02","16","","1.2","","-8.3","","-3.6","","21.6","","0.0","","0.0","","0.0","","0.0","","0","","36","","44",""
"-119.60","49.46","PENTICTON A","1126150","2006-02-17","2006","02","17","","-1.3","","-10.8","","-6.1","","24.1","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2006-02-18","2006","02","18","","-0.7","","-12.0","","-6.4","","24.4","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2006-02-19","2006","02","19","","-1.3","","-12.3","","-6.8","","24.8","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2006-02-20","2006","02","20","","0.7","","-10.1","","-4.7","","22.7","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2006-02-21","2006","02","21","","4.2","","-3.8","","0.2","","17.8","","0.0","","0.0","","0.0","T","0.0","T","0","","16","","33",""
"-119.60","49.46","PENTICTON A","1126150","2006-02-22","2006","02","22","","5.1","","-2.4","","1.4","","16.6","","0.0","","0.0","","0.6","","0.6","","0","","34","","56",""
"-119.60","49.46","PENTICTON A","1126150","2006-02-23","2006","02","23","","6.7","","-0.5","","3.1","","14.9","","0.0","","0.0","T","0.2","","0.2","","0","","35","","54",""
"-119.60","49.46","PENTICTON A","1126150","2006-02-24","2006","02","24","","4.0","","-6.0","","-1.0","","19.0","","0.0","","0.0","","0.0","","0.0","","0","T","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2006-02-25","2006","02","25","","-1.8","","-8.3","","-5.1","","23.1","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2006-02-26","2006","02","26","","4.6","","-8.2","","-1.8","","19.8","","0.0","","0.0","","0.0","T","0.0","T","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2006-02-27","2006","02","27","","9.4","","0.3","","4.9","","13.1","","0.0","","0.0","T","0.0","T","0.0","","0","","21","","67",""
"-119.60","49.46","PENTICTON A","1126150","2006-02-28","2006","02","28","","6.7","","1.0","","3.9","","14.1","","0.0","","14.6","","0.0","","14.6","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2006-03-01","2006","03","01","","7.5","","-1.8","","2.9","","15.1","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2006-03-02","2006","03","02","","6.6","","-2.0","","2.3","","15.7","","0.0","","3.8","","0.0","","3.8","","0","","26","","44",""
"-119.60","49.46","PENTICTON A","1126150","2006-03-03","2006","03","03","","6.5","","-2.1","","2.2","","15.8","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2006-03-04","2006","03","04","","9.7","","-3.7","","3.0","","15.0","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2006-03-05","2006","03","05","","7.7","","-3.4","","2.2","","15.8","","0.0","","0.0","","0.0","","0.0","","0","","18","","44",""
"-119.60","49.46","PENTICTON A","1126150","2006-03-06","2006","03","06","","10.3","","1.7","","6.0","","12.0","","0.0","","0.0","T","0.0","","0.0","T","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2006-03-07","2006","03","07","","10.0","","2.9","","6.5","","11.5","","0.0","","0.6","","0.0","","0.6","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2006-03-08","2006","03","08","","4.2","","-1.9","","1.2","","16.8","","0.0","","1.2","","0.0","T","1.2","","0","","19","","72",""
"-119.60","49.46","PENTICTON A","1126150","2006-03-09","2006","03","09","","6.6","","-3.2","","1.7","","16.3","","0.0","","0.0","","0.0","T","0.0","T","0","","19","","39",""
"-119.60","49.46","PENTICTON A","1126150","2006-03-10","2006","03","10","","5.4","","-4.6","","0.4","","17.6","","0.0","","0.0","","3.0","","1.6","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2006-03-11","2006","03","11","","6.3","","-5.8","","0.3","","17.7","","0.0","","0.0","","0.0","","0.0","","1","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2006-03-12","2006","03","12","","5.9","","-6.1","","-0.1","","18.1","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2006-03-13","2006","03","13","","7.7","","-7.4","","0.2","","17.8","","0.0","","0.0","","0.0","","0.0","","0","","18","","48",""
"-119.60","49.46","PENTICTON A","1126150","2006-03-14","2006","03","14","","7.6","","3.3","","5.5","","12.5","","0.0","","0.0","","0.0","","0.0","","0","","17","","37",""
"-119.60","49.46","PENTICTON A","1126150","2006-03-15","2006","03","15","","8.4","","-1.0","","3.7","","14.3","","0.0","","0.4","","0.0","","0.4","","0","","18","","48",""
"-119.60","49.46","PENTICTON A","1126150","2006-03-16","2006","03","16","","8.3","","1.3","","4.8","","13.2","","0.0","","7.4","","0.0","","7.4","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2006-03-17","2006","03","17","","10.3","","3.2","","6.8","","11.2","","0.0","","5.6","","0.0","","5.6","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2006-03-18","2006","03","18","","7.9","","-1.6","","3.2","","14.8","","0.0","","0.0","T","0.0","","0.0","T","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2006-03-19","2006","03","19","","8.7","","-1.9","","3.4","","14.6","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2006-03-20","2006","03","20","","8.6","","-1.0","","3.8","","14.2","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2006-03-21","2006","03","21","","12.0","","0.8","","6.4","","11.6","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2006-03-22","2006","03","22","","12.8","","3.7","","8.3","","9.7","","0.0","","0.0","","0.0","","0.0","","0","","19","","44",""
"-119.60","49.46","PENTICTON A","1126150","2006-03-23","2006","03","23","","16.9","","4.9","","10.9","","7.1","","0.0","","1.2","","0.0","","1.2","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2006-03-24","2006","03","24","","13.3","","4.2","","8.8","","9.2","","0.0","","2.8","","0.0","","2.8","","0","","23","","46",""
"-119.60","49.46","PENTICTON A","1126150","2006-03-25","2006","03","25","","11.0","","2.6","","6.8","","11.2","","0.0","","0.2","","0.0","","0.2","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2006-03-26","2006","03","26","","11.0","","-1.7","","4.7","","13.3","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2006-03-27","2006","03","27","","12.7","","-0.1","","6.3","","11.7","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2006-03-28","2006","03","28","","10.6","","4.0","","7.3","","10.7","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2006-03-29","2006","03","29","","15.2","","4.2","","9.7","","8.3","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2006-03-30","2006","03","30","","15.8","","3.0","","9.4","","8.6","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2006-03-31","2006","03","31","","10.8","","3.1","","7.0","","11.0","","0.0","","4.1","","0.0","","4.1","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2006-04-01","2006","04","01","","11.3","","2.5","","6.9","","11.1","","0.0","","0.2","","0.0","","0.2","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2006-04-02","2006","04","02","","12.7","","4.4","","8.6","","9.4","","0.0","","6.8","","0.0","","6.8","","0","","18","","37",""
"-119.60","49.46","PENTICTON A","1126150","2006-04-03","2006","04","03","","9.9","","2.1","","6.0","","12.0","","0.0","","0.2","","0.0","","0.2","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2006-04-04","2006","04","04","","13.7","","4.6","","9.2","","8.8","","0.0","","0.4","","0.0","","0.4","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2006-04-05","2006","04","05","","14.3","","5.2","","9.8","","8.2","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2006-04-06","2006","04","06","","18.8","","6.4","","12.6","","5.4","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2006-04-07","2006","04","07","","14.2","","-0.7","","6.8","","11.2","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2006-04-08","2006","04","08","","14.6","","6.4","","10.5","","7.5","","0.0","","0.2","","0.0","","0.2","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2006-04-09","2006","04","09","","13.0","","7.5","","10.3","","7.7","","0.0","","0.0","T","0.0","","0.0","T","0","","17","E","39","E"
"-119.60","49.46","PENTICTON A","1126150","2006-04-10","2006","04","10","","11.3","","7.0","","9.2","","8.8","","0.0","","8.8","","0.0","","8.8","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2006-04-11","2006","04","11","","15.5","","5.9","","10.7","","7.3","","0.0","","12.0","","0.0","","12.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2006-04-12","2006","04","12","","12.6","","7.5","","10.1","","7.9","","0.0","","5.0","","0.0","","5.0","","0","","19","E","44","E"
"-119.60","49.46","PENTICTON A","1126150","2006-04-13","2006","04","13","","13.2","","5.0","","9.1","","8.9","","0.0","","0.0","","0.0","","0.0","","0","","18","","48",""
"-119.60","49.46","PENTICTON A","1126150","2006-04-14","2006","04","14","","13.1","","3.2","","8.2","","9.8","","0.0","","9.8","","0.0","","9.8","","0","","17","","46",""
"-119.60","49.46","PENTICTON A","1126150","2006-04-15","2006","04","15","","10.2","","-0.8","","4.7","","13.3","","0.0","","2.2","","0.0","","2.2","","0","","16","","46",""
"-119.60","49.46","PENTICTON A","1126150","2006-04-16","2006","04","16","","10.7","","2.2","","6.5","","11.5","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2006-04-17","2006","04","17","","13.6","","-3.0","","5.3","","12.7","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2006-04-18","2006","04","18","","14.9","","-2.9","","6.0","","12.0","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2006-04-19","2006","04","19","","18.2","","5.0","","11.6","","6.4","","0.0","","0.0","","0.0","","0.0","","0","","19","","44",""
"-119.60","49.46","PENTICTON A","1126150","2006-04-20","2006","04","20","","20.5","","9.4","","15.0","","3.0","","0.0","","0.0","","0.0","","0.0","","0","","18","","37",""
"-119.60","49.46","PENTICTON A","1126150","2006-04-21","2006","04","21","","12.2","","6.9","","9.6","","8.4","","0.0","","22.4","","0.0","","22.4","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2006-04-22","2006","04","22","","15.7","","0.6","","8.2","","9.8","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2006-04-23","2006","04","23","","16.5","","0.9","","8.7","","9.3","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2006-04-24","2006","04","24","","21.7","","1.5","","11.6","","6.4","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2006-04-25","2006","04","25","","21.3","","3.3","","12.3","","5.7","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2006-04-26","2006","04","26","","17.5","","2.6","","10.1","","7.9","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2006-04-27","2006","04","27","","21.4","","1.1","","11.3","","6.7","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2006-04-28","2006","04","28","","23.5","","4.8","","14.2","","3.8","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2006-04-29","2006","04","29","","23.5","","10.7","","17.1","","0.9","","0.0","","1.6","","0.0","","1.6","","0","","27","","56",""
"-119.60","49.46","PENTICTON A","1126150","2006-04-30","2006","04","30","","18.4","","6.7","","12.6","","5.4","","0.0","","0.0","","0.0","","0.0","","0","","36","","32",""
"-119.60","49.46","PENTICTON A","1126150","2006-05-01","2006","05","01","","14.8","","3.5","","9.2","","8.8","","0.0","","0.0","","0.0","","0.0","","0","","1","","52",""
"-119.60","49.46","PENTICTON A","1126150","2006-05-02","2006","05","02","","16.4","","4.0","","10.2","","7.8","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2006-05-03","2006","05","03","","18.9","","1.0","","10.0","","8.0","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2006-05-04","2006","05","04","","21.0","","0.9","","11.0","","7.0","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2006-05-05","2006","05","05","","22.3","","3.5","","12.9","","5.1","","0.0","","0.0","","0.0","","0.0","","0","","18","","41",""
"-119.60","49.46","PENTICTON A","1126150","2006-05-06","2006","05","06","","19.1","","7.4","","13.3","","4.7","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2006-05-07","2006","05","07","","15.1","","7.2","","11.2","","6.8","","0.0","","1.5","","0.0","","1.5","","0","","18","","35",""
"-119.60","49.46","PENTICTON A","1126150","2006-05-08","2006","05","08","","13.8","","3.7","","8.8","","9.2","","0.0","","0.0","T","0.0","","0.0","T","0","","3","","48",""
"-119.60","49.46","PENTICTON A","1126150","2006-05-09","2006","05","09","","18.3","","-1.6","","8.4","","9.6","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2006-05-10","2006","05","10","","20.0","","1.7","","10.9","","7.1","","0.0","","0.0","","0.0","","0.0","","0","","17","","37",""
"-119.60","49.46","PENTICTON A","1126150","2006-05-11","2006","05","11","","17.5","","7.6","","12.6","","5.4","","0.0","","2.0","","0.0","","2.0","","0","","26","E","32","E"
"-119.60","49.46","PENTICTON A","1126150","2006-05-12","2006","05","12","","16.8","","3.4","","10.1","","7.9","","0.0","","0.0","","0.0","","0.0","","0","","28","E","33","E"
"-119.60","49.46","PENTICTON A","1126150","2006-05-13","2006","05","13","","20.7","","0.1","","10.4","","7.6","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2006-05-14","2006","05","14","","22.3","","3.1","","12.7","","5.3","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2006-05-15","2006","05","15","","26.2","","5.7","","16.0","","2.0","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2006-05-16","2006","05","16","","33.8","","9.1","","21.5","","0.0","","3.5","","0.0","","0.0","","0.0","","0","","2","","33",""
"-119.60","49.46","PENTICTON A","1126150","2006-05-17","2006","05","17","","33.7","","11.0","","22.4","","0.0","","4.4","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2006-05-18","2006","05","18","","30.7","","13.2","","22.0","","0.0","","4.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2006-05-19","2006","05","19","","28.8","","13.1","","21.0","","0.0","","3.0","","0.0","","0.0","","0.0","","0","","18","","33",""
"-119.60","49.46","PENTICTON A","1126150","2006-05-20","2006","05","20","","21.9","","13.5","","17.7","","0.3","","0.0","","18.4","","0.0","","18.4","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2006-05-21","2006","05","21","","22.9","","8.2","","15.6","","2.4","","0.0","","0.4","","0.0","","0.4","","0","","18","","57",""
"-119.60","49.46","PENTICTON A","1126150","2006-05-22","2006","05","22","","17.7","","10.4","","14.1","","3.9","","0.0","","6.7","","0.0","","6.7","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2006-05-23","2006","05","23","","21.1","","9.0","","15.1","","2.9","","0.0","","1.2","","0.0","","1.2","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2006-05-24","2006","05","24","","17.9","","10.6","","14.3","","3.7","","0.0","","7.8","","0.0","","7.8","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2006-05-25","2006","05","25","","18.6","","5.7","","12.2","","5.8","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2006-05-26","2006","05","26","","16.0","","10.1","","13.1","","4.9","","0.0","","2.0","","0.0","","2.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2006-05-27","2006","05","27","","19.9","","9.3","","14.6","","3.4","","0.0","","7.8","","0.0","","7.8","","0","","19","E","35","E"
"-119.60","49.46","PENTICTON A","1126150","2006-05-28","2006","05","28","","20.6","","7.6","","14.1","","3.9","","0.0","","0.0","T","0.0","","0.0","T","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2006-05-29","2006","05","29","","22.3","","10.2","","16.3","","1.7","","0.0","","0.4","","0.0","","0.4","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2006-05-30","2006","05","30","","23.3","","6.0","","14.7","","3.3","","0.0","","0.0","","0.0","","0.0","","0","","18","","48",""
"-119.60","49.46","PENTICTON A","1126150","2006-05-31","2006","05","31","","27.4","","7.8","","17.6","","0.4","","0.0","","0.2","","0.0","","0.2","","0","","17","E","41","E"
"-119.60","49.46","PENTICTON A","1126150","2006-06-01","2006","06","01","","24.8","","14.5","","19.7","","0.0","","1.7","","0.6","","0.0","","0.6","","0","","","","<31",""
