"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-119.60","49.46","PENTICTON A","1126150","2003-02-14","2003","02","14","","8.9","","-2.1","","3.4","","14.6","","0.0","","0.0","","0.0","","0.0","","0","","19","","39",""
"-119.60","49.46","PENTICTON A","1126150","2003-02-15","2003","02","15","","8.1","","4.9","","6.5","","11.5","","0.0","","0.0","T","0.0","","0.0","T","0","","17","","35",""
"-119.60","49.46","PENTICTON A","1126150","2003-02-16","2003","02","16","","7.2","","4.0","","5.6","","12.4","","0.0","","6.0","","0.0","","6.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2003-02-17","2003","02","17","","9.2","","-1.0","","4.1","","13.9","","0.0","","0.0","T","0.0","","0.0","T","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2003-02-18","2003","02","18","","8.0","","-4.0","","2.0","","16.0","","0.0","","0.0","","0.0","","0.0","","0","","16","E","41","E"
"-119.60","49.46","PENTICTON A","1126150","2003-02-19","2003","02","19","","8.4","","2.4","","5.4","","12.6","","0.0","","0.2","","0.0","","0.2","","0","","18","","37",""
"-119.60","49.46","PENTICTON A","1126150","2003-02-20","2003","02","20","","9.1","","4.2","","6.7","","11.3","","0.0","","0.6","","0.0","","0.6","","0","","18","E","33","E"
"-119.60","49.46","PENTICTON A","1126150","2003-02-21","2003","02","21","","11.3","","1.5","","6.4","","11.6","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2003-02-22","2003","02","22","","6.8","","-0.9","","3.0","","15.0","","0.0","","0.0","","0.0","","0.0","","0","","33","E","52","E"
"-119.60","49.46","PENTICTON A","1126150","2003-02-23","2003","02","23","","1.6","","-5.9","","-2.2","","20.2","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2003-02-24","2003","02","24","","1.4","","-9.7","","-4.2","","22.2","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2003-02-25","2003","02","25","","4.1","","-10.6","","-3.3","","21.3","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2003-02-26","2003","02","26","","6.4","","-4.2","","1.1","","16.9","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2003-02-27","2003","02","27","","7.6","","-2.4","","2.6","","15.4","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2003-02-28","2003","02","28","","3.8","","-1.8","","1.0","","17.0","","0.0","","0.0","","0.4","","0.4","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2003-03-01","2003","03","01","","6.9","","-3.8","","1.6","","16.4","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2003-03-02","2003","03","02","","7.9","","-0.5","","3.7","","14.3","","0.0","","0.0","T","0.0","","0.0","T","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2003-03-03","2003","03","03","","8.9","","0.9","","4.9","","13.1","","0.0","","0.2","","0.0","","0.2","","0","","35","E","37","E"
"-119.60","49.46","PENTICTON A","1126150","2003-03-04","2003","03","04","","9.7","","0.1","","4.9","","13.1","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2003-03-05","2003","03","05","","13.1","","1.2","","7.2","","10.8","","0.0","","2.0","","0.0","T","2.0","","0","","17","E","46","E"
"-119.60","49.46","PENTICTON A","1126150","2003-03-06","2003","03","06","","3.1","","-5.3","","-1.1","","19.1","","0.0","","0.4","","2.0","","2.4","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2003-03-07","2003","03","07","","-2.5","","-7.8","","-5.2","","23.2","","0.0","","0.0","","0.0","","0.0","","0","T","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2003-03-08","2003","03","08","","-2.6","","-8.6","","-5.6","","23.6","","0.0","","0.0","","1.2","","1.2","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2003-03-09","2003","03","09","","0.4","","-6.1","","-2.9","","20.9","","0.0","","0.0","","4.6","","4.2","","2","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2003-03-10","2003","03","10","","9.4","","-1.3","","4.1","","13.9","","0.0","","0.0","","0.0","","0.0","","0","T","17","E","37","E"
"-119.60","49.46","PENTICTON A","1126150","2003-03-11","2003","03","11","","11.4","","3.8","","7.6","","10.4","","0.0","","0.4","","0.0","","0.4","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2003-03-12","2003","03","12","","12.9","","3.0","","8.0","","10.0","","0.0","","0.0","","0.0","","0.0","","0","","18","E","67","E"
"-119.60","49.46","PENTICTON A","1126150","2003-03-13","2003","03","13","","16.6","","8.4","","12.5","","5.5","","0.0","","0.0","T","0.0","","0.0","T","0","","19","E","70","E"
"-119.60","49.46","PENTICTON A","1126150","2003-03-14","2003","03","14","","14.5","","2.4","","8.5","","9.5","","0.0","","0.0","T","0.0","","0.0","T","0","","17","E","56","E"
"-119.60","49.46","PENTICTON A","1126150","2003-03-15","2003","03","15","","8.4","","3.0","","5.7","","12.3","","0.0","","6.4","","0.0","","6.4","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2003-03-16","2003","03","16","","12.6","","3.7","","8.2","","9.8","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2003-03-17","2003","03","17","","14.5","","-0.6","","7.0","","11.0","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2003-03-18","2003","03","18","","10.9","","-3.6","","3.7","","14.3","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2003-03-19","2003","03","19","","9.8","","-4.1","","2.9","","15.1","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2003-03-20","2003","03","20","","12.0","","4.9","","8.5","","9.5","","0.0","","4.0","","0.0","","4.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2003-03-21","2003","03","21","","12.0","","1.9","","7.0","","11.0","","0.0","","0.0","T","0.0","","0.0","T","0","","18","E","65","E"
"-119.60","49.46","PENTICTON A","1126150","2003-03-22","2003","03","22","","12.8","","6.5","","9.7","","8.3","","0.0","","0.0","T","0.0","","0.0","T","0","","26","E","56","E"
"-119.60","49.46","PENTICTON A","1126150","2003-03-23","2003","03","23","","11.6","","3.0","","7.3","","10.7","","0.0","","0.0","","0.0","","0.0","","0","","29","E","33","E"
"-119.60","49.46","PENTICTON A","1126150","2003-03-24","2003","03","24","","10.9","","-2.2","","4.4","","13.6","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2003-03-25","2003","03","25","","13.2","","1.9","","7.6","","10.4","","0.0","","0.0","","0.0","","0.0","","0","","19","E","56","E"
"-119.60","49.46","PENTICTON A","1126150","2003-03-26","2003","03","26","","10.8","","-1.0","","4.9","","13.1","","0.0","","0.0","","0.0","T","0.0","T","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2003-03-27","2003","03","27","","13.5","","-2.2","","5.7","","12.3","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2003-03-28","2003","03","28","","13.8","","-4.1","","4.9","","13.1","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2003-03-29","2003","03","29","","14.2","","4.8","","9.5","","8.5","","0.0","","0.0","T","0.0","","0.0","T","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2003-03-30","2003","03","30","","20.5","","9.2","","14.9","","3.1","","0.0","","0.0","","0.0","","0.0","","0","","18","E","39","E"
"-119.60","49.46","PENTICTON A","1126150","2003-03-31","2003","03","31","","16.4","","3.2","","9.8","","8.2","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2003-04-01","2003","04","01","","13.2","","2.3","","7.8","","10.2","","0.0","","0.0","","0.0","","0.0","","0","","21","E","44","E"
"-119.60","49.46","PENTICTON A","1126150","2003-04-02","2003","04","02","","8.8","","0.8","","4.8","","13.2","","0.0","","3.0","","1.0","","4.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2003-04-03","2003","04","03","","7.2","","-2.9","","2.2","","15.8","","0.0","","0.0","T","1.8","","1.8","","0","","17","E","39","E"
"-119.60","49.46","PENTICTON A","1126150","2003-04-04","2003","04","04","","9.0","","-0.6","","4.2","","13.8","","0.0","","0.0","T","0.0","","0.0","T","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2003-04-05","2003","04","05","","9.3","","-1.5","","3.9","","14.1","","0.0","","0.2","","0.0","","0.2","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2003-04-06","2003","04","06","","11.7","","-0.6","","5.6","","12.4","","0.0","","0.0","","0.0","","0.0","","0","","19","E","39","E"
"-119.60","49.46","PENTICTON A","1126150","2003-04-07","2003","04","07","","12.3","","7.6","","10.0","","8.0","","0.0","","0.0","T","0.0","","0.0","T","0","","19","E","70","E"
"-119.60","49.46","PENTICTON A","1126150","2003-04-08","2003","04","08","","18.8","","9.5","","14.2","","3.8","","0.0","","0.0","","0.0","","0.0","","0","","17","E","57","E"
"-119.60","49.46","PENTICTON A","1126150","2003-04-09","2003","04","09","","17.3","","6.8","","12.1","","5.9","","0.0","","0.0","","0.0","","0.0","","0","","24","E","52","E"
"-119.60","49.46","PENTICTON A","1126150","2003-04-10","2003","04","10","","11.6","","2.2","","6.9","","11.1","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2003-04-11","2003","04","11","","17.5","","4.4","","11.0","","7.0","","0.0","","1.0","","0.0","","1.0","","0","","18","E","33","E"
"-119.60","49.46","PENTICTON A","1126150","2003-04-12","2003","04","12","","13.2","","4.1","","8.7","","9.3","","0.0","","5.4","","0.0","","5.4","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2003-04-13","2003","04","13","","15.1","","6.6","","10.9","","7.1","","0.0","","4.4","","0.0","","4.4","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2003-04-14","2003","04","14","","12.8","","5.5","","9.2","","8.8","","0.0","","1.8","","0.0","","1.8","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2003-04-15","2003","04","15","","16.4","","-0.4","","8.0","","10.0","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2003-04-16","2003","04","16","","15.4","","5.4","","10.4","","7.6","","0.0","","0.8","","0.0","","0.8","","0","","18","E","32","E"
"-119.60","49.46","PENTICTON A","1126150","2003-04-17","2003","04","17","","10.9","","3.1","","7.0","","11.0","","0.0","","2.2","","0.0","","2.2","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2003-04-18","2003","04","18","","15.6","","0.4","","8.0","","10.0","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2003-04-19","2003","04","19","","14.8","","0.5","","7.7","","10.3","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2003-04-20","2003","04","20","","21.0","","1.9","","11.5","","6.5","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2003-04-21","2003","04","21","","20.0","","8.2","","14.1","","3.9","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2003-04-22","2003","04","22","","21.8","","7.9","","14.9","","3.1","","0.0","","0.6","","0.0","","0.6","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2003-04-23","2003","04","23","","16.8","","10.7","","13.8","","4.2","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2003-04-24","2003","04","24","","14.4","","8.0","","11.2","","6.8","","0.0","","13.6","","0.0","","13.6","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2003-04-25","2003","04","25","","14.8","","6.5","","10.7","","7.3","","0.0","","9.2","","0.0","","9.2","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2003-04-26","2003","04","26","","16.8","","0.8","","8.8","","9.2","","0.0","","0.0","T","0.0","","0.0","T","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2003-04-27","2003","04","27","","13.9","","6.6","","10.3","","7.7","","0.0","","0.0","T","0.0","","0.0","T","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2003-04-28","2003","04","28","","18.2","","4.0","","11.1","","6.9","","0.0","","0.0","","0.0","","0.0","","0","","2","E","35","E"
"-119.60","49.46","PENTICTON A","1126150","2003-04-29","2003","04","29","","19.4","","5.7","","12.6","","5.4","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2003-04-30","2003","04","30","","21.9","","3.9","","12.9","","5.1","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2003-05-01","2003","05","01","","21.9","","4.6","","13.3","","4.7","","0.0","","0.0","T","0.0","","0.0","T","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2003-05-02","2003","05","02","","19.6","","6.4","","13.0","","5.0","","0.0","","0.0","","0.0","","0.0","","0","","16","E","32","E"
"-119.60","49.46","PENTICTON A","1126150","2003-05-03","2003","05","03","","15.3","","5.3","","10.3","","7.7","","0.0","","0.0","T","0.0","","0.0","T","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2003-05-04","2003","05","04","","13.9","","6.2","","10.1","","7.9","","0.0","","10.2","","0.0","","10.2","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2003-05-05","2003","05","05","","15.2","","5.3","","10.3","","7.7","","0.0","","0.8","","0.0","","0.8","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2003-05-06","2003","05","06","","13.4","","2.0","","7.7","","10.3","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2003-05-07","2003","05","07","","15.2","","3.0","","9.1","","8.9","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2003-05-08","2003","05","08","","18.3","","6.6","","12.5","","5.5","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2003-05-09","2003","05","09","","20.3","","6.8","","13.6","","4.4","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2003-05-10","2003","05","10","","19.5","","3.9","","11.7","","6.3","","0.0","","0.2","","0.0","","0.2","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2003-05-11","2003","05","11","","20.0","","2.4","","11.2","","6.8","","0.0","","0.0","T","0.0","","0.0","T","0","","25","E","46","E"
"-119.60","49.46","PENTICTON A","1126150","2003-05-12","2003","05","12","","21.3","","4.7","","13.0","","5.0","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2003-05-13","2003","05","13","","21.4","","3.7","","12.6","","5.4","","0.0","","0.0","","0.0","","0.0","","0","","17","E","46","E"
"-119.60","49.46","PENTICTON A","1126150","2003-05-14","2003","05","14","","23.9","","10.8","","17.4","","0.6","","0.0","","0.0","","0.0","","0.0","","0","","25","E","46","E"
"-119.60","49.46","PENTICTON A","1126150","2003-05-15","2003","05","15","","14.2","","2.9","","8.6","","9.4","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2003-05-16","2003","05","16","","13.9","","4.6","","9.3","","8.7","","0.0","","0.0","T","0.0","","0.0","T","0","","15","E","33","E"
"-119.60","49.46","PENTICTON A","1126150","2003-05-17","2003","05","17","","14.7","","-1.4","","6.7","","11.3","","0.0","","0.0","T","0.0","","0.0","","0","","36","E","37","E"
"-119.60","49.46","PENTICTON A","1126150","2003-05-18","2003","05","18","","15.8","","5.3","","10.6","","7.4","","0.0","","0.4","","0.0","","0.4","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2003-05-19","2003","05","19","","18.3","","0.3","","9.3","","8.7","","0.0","","0.0","","0.0","","0.0","","0","","16","","43",""
"-119.60","49.46","PENTICTON A","1126150","2003-05-20","2003","05","20","","17.6","","5.8","","11.7","","6.3","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2003-05-21","2003","05","21","","22.1","","9.9","","16.0","","2.0","","0.0","","0.2","","0.0","","0.2","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2003-05-22","2003","05","22","","20.7","","13.7","","17.2","","0.8","","0.0","","0.0","","0.0","","0.0","","0","","18","E","33","E"
"-119.60","49.46","PENTICTON A","1126150","2003-05-23","2003","05","23","","25.3","","11.9","","18.6","","0.0","","0.6","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2003-05-24","2003","05","24","","31.6","","10.0","","20.8","","0.0","","2.8","","0.0","","0.0","","0.0","","0","","17","E","39","E"
"-119.60","49.46","PENTICTON A","1126150","2003-05-25","2003","05","25","","19.6","","13.4","","16.5","","1.5","","0.0","","8.8","","0.0","","8.8","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2003-05-26","2003","05","26","","22.5","","9.9","","16.2","","1.8","","0.0","","0.0","T","0.0","","0.0","T","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2003-05-27","2003","05","27","","26.7","","12.1","","19.4","","0.0","","1.4","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2003-05-28","2003","05","28","","26.1","","11.8","","19.0","","0.0","","1.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2003-05-29","2003","05","29","","25.3","","10.0","","17.7","","0.3","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2003-05-30","2003","05","30","","23.5","","13.1","","18.3","","0.0","","0.3","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2003-05-31","2003","05","31","","22.7","","13.9","","18.3","","0.0","","0.3","","6.0","","0.0","","6.0","","0","","","","<31",""
