"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-119.60","49.46","PENTICTON A","1126150","2009-02-17","2009","02","17","","2.0","","-5.2","","-1.6","","19.6","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2009-02-18","2009","02","18","","5.1","","-6.1","","-0.5","","18.5","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2009-02-19","2009","02","19","","3.7","","-5.8","","-1.1","","19.1","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2009-02-20","2009","02","20","","2.9","","-6.8","","-2.0","","20.0","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2009-02-21","2009","02","21","","4.5","","-8.7","","-2.1","","20.1","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2009-02-22","2009","02","22","","4.4","","-6.1","","-0.9","","18.9","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2009-02-23","2009","02","23","","5.1","","-0.4","","2.4","","15.6","","0.0","","3.6","","2.8","","6.4","","1","","19","","33",""
"-119.60","49.46","PENTICTON A","1126150","2009-02-24","2009","02","24","","6.9","","1.4","","4.2","","13.8","","0.0","","1.4","","0.0","","1.4","","0","","20","","48",""
"-119.60","49.46","PENTICTON A","1126150","2009-02-25","2009","02","25","","6.9","","-5.2","","0.9","","17.1","","0.0","","0.0","","3.4","","2.0","","0","","3","","48",""
"-119.60","49.46","PENTICTON A","1126150","2009-02-26","2009","02","26","","-2.2","","-8.2","","-5.2","","23.2","","0.0","","0.0","","0.4","","0.2","","3","","34","E","41","E"
"-119.60","49.46","PENTICTON A","1126150","2009-02-27","2009","02","27","","-0.4","","-11.9","","-6.2","","24.2","","0.0","","0.0","","0.0","","0.0","","1","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2009-02-28","2009","02","28","","0.4","","-6.0","","-2.8","","20.8","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2009-03-01","2009","03","01","","4.5","","-1.0","","1.8","","16.2","","0.0","","0.0","T","0.0","","0.0","T","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2009-03-02","2009","03","02","","9.9","","1.7","","5.8","","12.2","","0.0","","8.2","","0.0","","8.2","","0","","18","","35",""
"-119.60","49.46","PENTICTON A","1126150","2009-03-03","2009","03","03","","7.3","","-0.7","","3.3","","14.7","","0.0","","0.6","","0.0","","0.6","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2009-03-04","2009","03","04","","7.6","","-4.6","","1.5","","16.5","","0.0","","0.0","","0.0","","0.0","","0","","18","","37",""
"-119.60","49.46","PENTICTON A","1126150","2009-03-05","2009","03","05","","4.5","","-2.2","","1.2","","16.8","","0.0","","2.0","","0.0","","2.0","","0","","36","","50",""
"-119.60","49.46","PENTICTON A","1126150","2009-03-06","2009","03","06","","2.4","","-7.6","","-2.6","","20.6","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2009-03-07","2009","03","07","","3.0","","-2.9","","0.1","","17.9","","0.0","","0.0","","1.8","","1.8","","0","","18","","59",""
"-119.60","49.46","PENTICTON A","1126150","2009-03-08","2009","03","08","","0.4","","-7.0","","-3.3","","21.3","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2009-03-09","2009","03","09","","-1.8","","-7.7","","-4.8","","22.8","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2009-03-10","2009","03","10","","-4.3","","-12.9","","-8.6","","26.6","","0.0","","0.0","","0.0","","0.0","","0","","1","","33",""
"-119.60","49.46","PENTICTON A","1126150","2009-03-11","2009","03","11","","-1.4","","-12.1","","-6.8","","24.8","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2009-03-12","2009","03","12","","4.4","","-10.8","","-3.2","","21.2","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2009-03-13","2009","03","13","","6.8","","-0.6","","3.1","","14.9","","0.0","","0.0","","0.0","","0.0","","0","","16","","39",""
"-119.60","49.46","PENTICTON A","1126150","2009-03-14","2009","03","14","","6.2","","1.1","","3.7","","14.3","","0.0","","0.0","","0.0","","0.0","","0","","18","","50",""
"-119.60","49.46","PENTICTON A","1126150","2009-03-15","2009","03","15","","5.9","","-0.9","","2.5","","15.5","","0.0","","2.0","","0.0","","2.0","","0","","25","E","54","E"
"-119.60","49.46","PENTICTON A","1126150","2009-03-16","2009","03","16","","8.7","","0.4","","4.6","","13.4","","0.0","","0.0","","0.0","","0.0","","0","","19","","39",""
"-119.60","49.46","PENTICTON A","1126150","2009-03-17","2009","03","17","","7.6","","0.5","","4.1","","13.9","","0.0","","0.6","","0.0","T","0.6","","0","","18","E","44","E"
"-119.60","49.46","PENTICTON A","1126150","2009-03-18","2009","03","18","","10.4","","-2.1","","4.2","","13.8","","0.0","","0.0","","0.0","","0.0","","0","","18","","44",""
"-119.60","49.46","PENTICTON A","1126150","2009-03-19","2009","03","19","","10.4","","6.2","","8.3","","9.7","","0.0","","0.0","","0.0","","0.0","","0","","20","","50",""
"-119.60","49.46","PENTICTON A","1126150","2009-03-20","2009","03","20","","13.1","","4.5","","8.8","","9.2","","0.0","","0.0","T","0.0","","0.0","T","0","","19","","57",""
"-119.60","49.46","PENTICTON A","1126150","2009-03-21","2009","03","21","","12.6","","-1.8","","5.4","","12.6","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2009-03-22","2009","03","22","","13.1","","-1.2","","6.0","","12.0","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2009-03-23","2009","03","23","","12.2","","-3.7","","4.3","","13.7","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2009-03-24","2009","03","24","","9.4","","3.0","","6.2","","11.8","","0.0","","1.4","","0.0","","1.4","","0","","19","","35",""
"-119.60","49.46","PENTICTON A","1126150","2009-03-25","2009","03","25","","11.0","","0.3","","5.7","","12.3","","0.0","","2.2","","1.8","","4.0","","0","","36","","35",""
"-119.60","49.46","PENTICTON A","1126150","2009-03-26","2009","03","26","","10.6","","-2.2","","4.2","","13.8","","0.0","","0.0","","0.0","","0.0","","0","","18","","41",""
"-119.60","49.46","PENTICTON A","1126150","2009-03-27","2009","03","27","","14.1","","5.1","","9.6","","8.4","","0.0","","0.0","","0.0","","0.0","","0","","1","","37",""
"-119.60","49.46","PENTICTON A","1126150","2009-03-28","2009","03","28","","10.1","","2.0","","6.1","","11.9","","0.0","","0.6","","0.0","","0.6","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2009-03-29","2009","03","29","","10.5","","1.6","","6.1","","11.9","","0.0","","0.0","T","0.0","","0.0","T","0","","2","","50",""
"-119.60","49.46","PENTICTON A","1126150","2009-03-30","2009","03","30","","10.1","","-3.7","","3.2","","14.8","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2009-03-31","2009","03","31","","10.8","","3.8","","7.3","","10.7","","0.0","","1.0","","0.0","","1.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2009-04-01","2009","04","01","","5.4","","-1.6","","1.9","","16.1","","0.0","","0.4","","0.0","","0.4","","0","","19","E","39","E"
"-119.60","49.46","PENTICTON A","1126150","2009-04-02","2009","04","02","","5.3","","0.3","","2.8","","15.2","","0.0","","0.2","","4.6","","4.8","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2009-04-03","2009","04","03","","10.2","","0.4","","5.3","","12.7","","0.0","","0.0","T","0.0","","0.0","T","0","","2","","33",""
"-119.60","49.46","PENTICTON A","1126150","2009-04-04","2009","04","04","","12.1","","-5.0","","3.6","","14.4","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2009-04-05","2009","04","05","","16.8","","-3.6","","6.6","","11.4","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2009-04-06","2009","04","06","","17.8","","-0.6","","8.6","","9.4","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2009-04-07","2009","04","07","","16.6","","-1.2","","7.7","","10.3","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2009-04-08","2009","04","08","","17.1","","3.7","","10.4","","7.6","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2009-04-09","2009","04","09","","15.3","","0.6","","8.0","","10.0","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2009-04-10","2009","04","10","","15.7","","-0.1","","7.8","","10.2","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2009-04-11","2009","04","11","","16.8","","0.8","","8.8","","9.2","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2009-04-12","2009","04","12","","11.6","","5.1","","8.4","","9.6","","0.0","","0.0","T","0.0","","0.0","T","0","","18","","59",""
"-119.60","49.46","PENTICTON A","1126150","2009-04-13","2009","04","13","","12.6","","1.4","","7.0","","11.0","","0.0","","0.4","","0.0","","0.4","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2009-04-14","2009","04","14","","12.0","","0.8","","6.4","","11.6","","0.0","","0.2","","0.0","","0.2","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2009-04-15","2009","04","15","","16.0","","-2.7","","6.7","","11.3","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2009-04-16","2009","04","16","","17.7","","-2.4","","7.7","","10.3","","0.0","","0.0","","0.0","","0.0","","0","","19","E","35","E"
"-119.60","49.46","PENTICTON A","1126150","2009-04-17","2009","04","17","","15.1","","3.9","","9.5","","8.5","","0.0","","1.4","","0.0","","1.4","","0","","27","E","46","E"
"-119.60","49.46","PENTICTON A","1126150","2009-04-18","2009","04","18","","12.9","","-0.3","","6.3","","11.7","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2009-04-19","2009","04","19","","13.6","","2.9","","8.3","","9.7","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2009-04-20","2009","04","20","","18.2","","5.9","","12.1","","5.9","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2009-04-21","2009","04","21","","21.3","","2.2","","11.8","","6.2","","0.0","","0.0","","0.0","","0.0","","0","","22","","33",""
"-119.60","49.46","PENTICTON A","1126150","2009-04-22","2009","04","22","","14.2","","7.5","","10.9","","7.1","","0.0","","0.0","","0.0","","0.0","","0","","35","","46",""
"-119.60","49.46","PENTICTON A","1126150","2009-04-23","2009","04","23","","11.3","","0.4","","5.9","","12.1","","0.0","","0.0","","0.0","","0.0","","0","","2","","37",""
"-119.60","49.46","PENTICTON A","1126150","2009-04-24","2009","04","24","","17.5","","-4.1","","6.7","","11.3","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2009-04-25","2009","04","25","","13.6","","5.0","","9.3","","8.7","","0.0","","0.0","T","0.0","","0.0","T","0","","2","","33",""
"-119.60","49.46","PENTICTON A","1126150","2009-04-26","2009","04","26","","17.3","","-0.1","","8.6","","9.4","","0.0","","0.0","","0.0","","0.0","","0","","34","","44",""
"-119.60","49.46","PENTICTON A","1126150","2009-04-27","2009","04","27","","15.0","","5.7","","10.4","","7.6","","0.0","","0.0","","0.0","","0.0","","0","","6","","37",""
"-119.60","49.46","PENTICTON A","1126150","2009-04-28","2009","04","28","","14.7","","-0.1","","7.3","","10.7","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2009-04-29","2009","04","29","","13.8","","3.9","","8.9","","9.1","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2009-04-30","2009","04","30","","19.1","","-1.3","","8.9","","9.1","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2009-05-01","2009","05","01","","19.6","","-0.4","","9.6","","8.4","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2009-05-02","2009","05","02","","20.6","","2.0","","11.3","","6.7","","0.0","","0.6","","0.0","","0.6","","0","","18","E","54","E"
"-119.60","49.46","PENTICTON A","1126150","2009-05-03","2009","05","03","","17.4","","6.3","","11.9","","6.1","","0.0","","5.0","","0.0","","5.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2009-05-04","2009","05","04","","17.6","","1.0","","9.3","","8.7","","0.0","","1.2","","0.0","","1.2","","0","","18","","50",""
"-119.60","49.46","PENTICTON A","1126150","2009-05-05","2009","05","05","","18.5","","8.7","","13.6","","4.4","","0.0","","2.8","","0.0","","2.8","","0","","18","","37",""
"-119.60","49.46","PENTICTON A","1126150","2009-05-06","2009","05","06","","14.7","","3.3","","9.0","","9.0","","0.0","","0.0","","0.0","","0.0","","0","","19","","43",""
"-119.60","49.46","PENTICTON A","1126150","2009-05-07","2009","05","07","","15.0","","9.7","","12.4","","5.6","","0.0","","1.6","","0.0","","1.6","","0","","19","E","37","E"
"-119.60","49.46","PENTICTON A","1126150","2009-05-08","2009","05","08","","18.4","","6.5","","12.5","","5.5","","0.0","","0.0","","0.0","","0.0","","0","","2","","32",""
"-119.60","49.46","PENTICTON A","1126150","2009-05-09","2009","05","09","","20.3","","1.2","","10.8","","7.2","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2009-05-10","2009","05","10","","21.6","","1.7","","11.7","","6.3","","0.0","","0.0","","0.0","","0.0","","0","","17","E","33","E"
"-119.60","49.46","PENTICTON A","1126150","2009-05-11","2009","05","11","","19.1","","10.8","","15.0","","3.0","","0.0","","1.0","","0.0","","1.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2009-05-12","2009","05","12","","15.6","","6.9","","11.3","","6.7","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2009-05-13","2009","05","13","","14.2","","0.7","","7.5","","10.5","","0.0","","0.4","","0.0","","0.4","","0","","19","E","50","E"
"-119.60","49.46","PENTICTON A","1126150","2009-05-14","2009","05","14","","15.3","","5.7","","10.5","","7.5","","0.0","","6.0","","0.0","","6.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2009-05-15","2009","05","15","","21.0","","1.0","","11.0","","7.0","","0.0","","0.0","","0.0","","0.0","","0","","18","E","33","E"
"-119.60","49.46","PENTICTON A","1126150","2009-05-16","2009","05","16","","24.2","","5.6","","14.9","","3.1","","0.0","","0.0","","0.0","","0.0","","0","","33","","37",""
"-119.60","49.46","PENTICTON A","1126150","2009-05-17","2009","05","17","","26.2","","4.9","","15.6","","2.4","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2009-05-18","2009","05","18","","23.3","","11.9","","17.6","","0.4","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2009-05-19","2009","05","19","","18.9","","8.7","","13.8","","4.2","","0.0","","0.0","","0.0","","0.0","","0","","28","E","41","E"
"-119.60","49.46","PENTICTON A","1126150","2009-05-20","2009","05","20","","19.7","","4.2","","12.0","","6.0","","0.0","","0.0","","0.0","","0.0","","0","","19","E","44","E"
"-119.60","49.46","PENTICTON A","1126150","2009-05-21","2009","05","21","","19.6","","2.9","","11.3","","6.7","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2009-05-22","2009","05","22","","22.9","","7.6","","15.3","","2.7","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2009-05-23","2009","05","23","","27.0","","7.6","","17.3","","0.7","","0.0","","0.0","","0.0","","0.0","","0","","34","","39",""
"-119.60","49.46","PENTICTON A","1126150","2009-05-24","2009","05","24","","27.1","","7.7","","17.4","","0.6","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2009-05-25","2009","05","25","","28.6","","10.8","","19.7","","0.0","","1.7","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2009-05-26","2009","05","26","","22.8","","12.4","","17.6","","0.4","","0.0","","0.0","T","0.0","","0.0","T","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2009-05-27","2009","05","27","","24.7","","6.6","","15.7","","2.3","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2009-05-28","2009","05","28","","28.4","","9.1","","18.8","","0.0","","0.8","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2009-05-29","2009","05","29","","31.3","","9.1","","20.2","","0.0","","2.2","","0.0","","0.0","","0.0","","0","","18","E","35","E"
"-119.60","49.46","PENTICTON A","1126150","2009-05-30","2009","05","30","","31.9","","14.4","","23.2","","0.0","","5.2","","0.0","","0.0","","0.0","","0","","34","E","37","E"
"-119.60","49.46","PENTICTON A","1126150","2009-05-31","2009","05","31","","28.2","","14.4","","21.3","","0.0","","3.3","","0.0","","0.0","","0.0","","0","","","","<31",""
