"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-119.60","49.46","PENTICTON A","1126150","2001-01-22","2001","01","22","","1.8","","0.2","","1.0","","17.0","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2001-01-23","2001","01","23","","2.6","","-0.3","","1.2","","16.8","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2001-01-24","2001","01","24","","0.9","","-2.0","","-0.6","","18.6","","0.0","","0.0","","0.6","","0.6","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2001-01-25","2001","01","25","","1.1","","-3.1","","-1.0","","19.0","","0.0","","0.0","","3.7","","3.1","","3","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2001-01-26","2001","01","26","","1.7","","-0.1","","0.8","","17.2","","0.0","","0.0","","0.0","T","0.0","T","4","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2001-01-27","2001","01","27","","0.5","","-0.9","","-0.2","","18.2","","0.0","","0.0","","0.0","","0.0","","1","","17","E","46","E"
"-119.60","49.46","PENTICTON A","1126150","2001-01-28","2001","01","28","","-0.8","","-2.3","","-1.6","","19.6","","0.0","","0.0","","0.8","","0.4","","0","T","16","E","46","E"
"-119.60","49.46","PENTICTON A","1126150","2001-01-29","2001","01","29","","0.4","","-1.7","","-0.7","","18.7","","0.0","","0.0","","0.0","T","0.0","T","0","T","17","E","52","E"
"-119.60","49.46","PENTICTON A","1126150","2001-01-30","2001","01","30","","1.6","","-2.1","","-0.3","","18.3","","0.0","","0.0","","0.0","","0.0","","0","","17","E","63","E"
"-119.60","49.46","PENTICTON A","1126150","2001-01-31","2001","01","31","","4.0","","-2.6","","0.7","","17.3","","0.0","","0.0","","0.0","T","0.0","T","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2001-02-01","2001","02","01","","3.9","","-3.2","","0.4","","17.6","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2001-02-02","2001","02","02","","6.3","","2.8","","4.6","","13.4","","0.0","","0.6","","0.0","","0.6","","0","","18","E","56","E"
"-119.60","49.46","PENTICTON A","1126150","2001-02-03","2001","02","03","","6.2","","0.7","","3.5","","14.5","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2001-02-04","2001","02","04","","4.0","","-0.1","","2.0","","16.0","","0.0","","0.0","T","2.9","","2.7","","2","","15","E","44","E"
"-119.60","49.46","PENTICTON A","1126150","2001-02-05","2001","02","05","","4.8","","-3.4","","0.7","","17.3","","0.0","","0.2","","0.0","","0.2","","0","","18","E","37","E"
"-119.60","49.46","PENTICTON A","1126150","2001-02-06","2001","02","06","","0.7","","-8.4","","-3.9","","21.9","","0.0","","0.0","","0.0","","0.0","","0","","35","E","37","E"
"-119.60","49.46","PENTICTON A","1126150","2001-02-07","2001","02","07","","-1.8","","-11.8","","-6.8","","24.8","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2001-02-08","2001","02","08","","-1.3","","-6.5","","-3.9","","21.9","","0.0","","0.0","","1.2","","1.2","","0","","17","","33",""
"-119.60","49.46","PENTICTON A","1126150","2001-02-09","2001","02","09","","0.7","","-4.4","","-1.9","","19.9","","0.0","","0.0","","0.4","","0.4","","1","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2001-02-10","2001","02","10","","3.1","","-2.3","","0.4","","17.6","","0.0","","0.0","","0.0","","0.0","","0","T","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2001-02-11","2001","02","11","","3.1","","-4.6","","-0.8","","18.8","","0.0","","0.0","","0.0","T","0.0","T","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2001-02-12","2001","02","12","","5.5","","-5.8","","-0.2","","18.2","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2001-02-13","2001","02","13","","1.1","","-5.7","","-2.3","","20.3","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2001-02-14","2001","02","14","","4.5","","-1.5","","1.5","","16.5","","0.0","","0.0","","0.0","T","0.0","T","0","","18","E","69","E"
"-119.60","49.46","PENTICTON A","1126150","2001-02-15","2001","02","15","","1.1","","-4.7","","-1.8","","19.8","","0.0","","0.0","","2.4","","2.0","","2","","35","E","59","E"
"-119.60","49.46","PENTICTON A","1126150","2001-02-16","2001","02","16","","-2.0","","-5.4","","-3.7","","21.7","","0.0","","0.0","","0.4","","0.4","","0","T","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2001-02-17","2001","02","17","","0.1","","-8.7","","-4.3","","22.3","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2001-02-18","2001","02","18","","4.7","","-5.6","","-0.5","","18.5","","0.0","","0.0","","0.4","","0.4","","0","","15","E","39","E"
"-119.60","49.46","PENTICTON A","1126150","2001-02-19","2001","02","19","","4.8","","-3.4","","0.7","","17.3","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2001-02-20","2001","02","20","","4.9","","-4.4","","0.3","","17.7","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2001-02-21","2001","02","21","","5.5","","-2.1","","1.7","","16.3","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2001-02-22","2001","02","22","","4.3","","-0.6","","1.9","","16.1","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2001-02-23","2001","02","23","","4.5","","-4.4","","0.1","","17.9","","0.0","","0.0","","0.0","","0.0","","0","","18","","37",""
"-119.60","49.46","PENTICTON A","1126150","2001-02-24","2001","02","24","","3.6","","-0.4","","1.6","","16.4","","0.0","","0.0","T","0.2","","0.2","","0","","18","","46",""
"-119.60","49.46","PENTICTON A","1126150","2001-02-25","2001","02","25","","5.8","","-3.2","","1.3","","16.7","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2001-02-26","2001","02","26","","7.2","","-8.0","","-0.4","","18.4","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2001-02-27","2001","02","27","","6.8","","-7.2","","-0.2","","18.2","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2001-02-28","2001","02","28","","6.4","","-1.4","","2.5","","15.5","","0.0","","0.0","","0.0","","0.0","","0","","17","E","56","E"
"-119.60","49.46","PENTICTON A","1126150","2001-03-01","2001","03","01","","6.0","","-1.9","","2.1","","15.9","","0.0","","0.0","","0.0","","0.0","","0","","18","E","61","E"
"-119.60","49.46","PENTICTON A","1126150","2001-03-02","2001","03","02","","7.2","","-0.1","","3.6","","14.4","","0.0","","0.0","","0.0","","0.0","","0","","16","E","41","E"
"-119.60","49.46","PENTICTON A","1126150","2001-03-03","2001","03","03","","8.8","","-7.4","","0.7","","17.3","","0.0","","0.2","","0.0","","0.2","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2001-03-04","2001","03","04","","5.4","","-4.4","","0.5","","17.5","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2001-03-05","2001","03","05","","8.0","","0.8","","4.4","","13.6","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2001-03-06","2001","03","06","","10.0","","-3.6","","3.2","","14.8","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2001-03-07","2001","03","07","","11.0","","-3.9","","3.6","","14.4","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2001-03-08","2001","03","08","","9.1","","-1.3","","3.9","","14.1","","0.0","","1.0","","0.0","","1.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2001-03-09","2001","03","09","","11.2","","0.5","","5.9","","12.1","","0.0","","0.6","","0.0","","0.6","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2001-03-10","2001","03","10","","8.7","","-4.0","","2.4","","15.6","","0.0","","0.6","","0.0","","0.6","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2001-03-11","2001","03","11","","13.7","","-1.6","","6.1","","11.9","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2001-03-12","2001","03","12","","16.0","","-0.5","","7.8","","10.2","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2001-03-13","2001","03","13","","13.4","","4.4","","8.9","","9.1","","0.0","","2.2","","0.0","","2.2","","0","","26","E","78","E"
"-119.60","49.46","PENTICTON A","1126150","2001-03-14","2001","03","14","","12.6","","-0.4","","6.1","","11.9","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2001-03-15","2001","03","15","","3.2","","-3.7","","-0.3","","18.3","","0.0","","3.0","","2.0","","5.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2001-03-16","2001","03","16","","10.3","","-0.9","","4.7","","13.3","","0.0","","0.4","","0.0","T","0.4","","0","","19","E","37","E"
"-119.60","49.46","PENTICTON A","1126150","2001-03-17","2001","03","17","","11.0","","2.3","","6.7","","11.3","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2001-03-18","2001","03","18","","10.9","","5.7","","8.3","","9.7","","0.0","","2.2","","0.0","","2.2","","0","","18","E","69","E"
"-119.60","49.46","PENTICTON A","1126150","2001-03-19","2001","03","19","","12.4","","1.4","","6.9","","11.1","","0.0","","0.0","","0.0","","0.0","","0","","18","E","65","E"
"-119.60","49.46","PENTICTON A","1126150","2001-03-20","2001","03","20","","13.3","","1.9","","7.6","","10.4","","0.0","","0.0","","0.0","","0.0","","0","","17","E","39","E"
"-119.60","49.46","PENTICTON A","1126150","2001-03-21","2001","03","21","","13.1","","-4.3","","4.4","","13.6","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2001-03-22","2001","03","22","","12.4","","-0.9","","5.8","","12.2","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2001-03-23","2001","03","23","","11.5","","-0.1","","5.7","","12.3","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2001-03-24","2001","03","24","","11.5","","-1.4","","5.1","","12.9","","0.0","","0.0","T","0.0","","0.0","T","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2001-03-25","2001","03","25","","10.6","","4.9","","7.8","","10.2","","0.0","","16.9","","0.0","","16.9","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2001-03-26","2001","03","26","","12.9","","1.0","","7.0","","11.0","","0.0","","0.2","","0.0","T","0.2","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2001-03-27","2001","03","27","","7.7","","-3.4","","2.2","","15.8","","0.0","","4.4","","0.0","","4.4","","0","","17","E","69","E"
"-119.60","49.46","PENTICTON A","1126150","2001-03-28","2001","03","28","","7.6","","0.8","","4.2","","13.8","","0.0","","0.2","","0.0","","0.2","","0","","17","E","39","E"
"-119.60","49.46","PENTICTON A","1126150","2001-03-29","2001","03","29","","7.6","","-1.4","","3.1","","14.9","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2001-03-30","2001","03","30","","12.5","","0.3","","6.4","","11.6","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2001-03-31","2001","03","31","","10.2","","0.1","","5.2","","12.8","","0.0","","0.0","T","0.0","","0.0","T","0","","18","E","50","E"
"-119.60","49.46","PENTICTON A","1126150","2001-04-01","2001","04","01","","11.3","","-0.8","","5.3","","12.7","","0.0","","0.0","T","0.0","","0.0","T","0","","27","E","37","E"
"-119.60","49.46","PENTICTON A","1126150","2001-04-02","2001","04","02","","10.4","","-2.5","","4.0","","14.0","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2001-04-03","2001","04","03","","10.2","","2.9","","6.6","","11.4","","0.0","","3.0","","0.0","","3.0","","0","","18","E","41","E"
"-119.60","49.46","PENTICTON A","1126150","2001-04-04","2001","04","04","","12.1","","-2.7","","4.7","","13.3","","0.0","","0.0","","0.0","","0.0","","0","","17","E","44","E"
"-119.60","49.46","PENTICTON A","1126150","2001-04-05","2001","04","05","","9.8","","5.4","","7.6","","10.4","","0.0","","2.4","","0.0","","2.4","","0","","18","E","56","E"
"-119.60","49.46","PENTICTON A","1126150","2001-04-06","2001","04","06","","7.3","","4.0","","5.7","","12.3","","0.0","","1.0","","0.0","","1.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2001-04-07","2001","04","07","","9.3","","2.9","","6.1","","11.9","","0.0","","1.6","","0.0","","1.6","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2001-04-08","2001","04","08","","9.7","","4.8","","7.3","","10.7","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2001-04-09","2001","04","09","","13.4","","1.3","","7.4","","10.6","","0.0","","0.0","","0.0","","0.0","","0","","22","E","41","E"
"-119.60","49.46","PENTICTON A","1126150","2001-04-10","2001","04","10","","11.8","","3.7","","7.8","","10.2","","0.0","","0.0","T","0.0","","0.0","T","0","","34","E","46","E"
"-119.60","49.46","PENTICTON A","1126150","2001-04-11","2001","04","11","","13.5","","2.0","","7.8","","10.2","","0.0","","0.0","","0.0","","0.0","","0","","34","E","46","E"
"-119.60","49.46","PENTICTON A","1126150","2001-04-12","2001","04","12","","13.6","","-4.5","","4.6","","13.4","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2001-04-13","2001","04","13","","12.8","","2.9","","7.9","","10.1","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2001-04-14","2001","04","14","","14.8","","-3.8","","5.5","","12.5","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2001-04-15","2001","04","15","","16.9","","-2.2","","7.4","","10.6","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2001-04-16","2001","04","16","","15.7","","1.2","","8.5","","9.5","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2001-04-17","2001","04","17","","17.4","","7.4","","12.4","","5.6","","0.0","","1.8","","0.0","","1.8","","0","","29","E","46","E"
"-119.60","49.46","PENTICTON A","1126150","2001-04-18","2001","04","18","","14.1","","3.9","","9.0","","9.0","","0.0","","0.4","","0.0","","0.4","","0","","23","E","44","E"
"-119.60","49.46","PENTICTON A","1126150","2001-04-19","2001","04","19","","16.4","","-2.9","","6.8","","11.2","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2001-04-20","2001","04","20","","18.6","","2.1","","10.4","","7.6","","0.0","","0.0","","0.0","","0.0","","0","","1","E","37","E"
"-119.60","49.46","PENTICTON A","1126150","2001-04-21","2001","04","21","","16.6","","-0.8","","7.9","","10.1","","0.0","","0.0","T","0.0","","0.0","T","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2001-04-22","2001","04","22","","16.4","","0.2","","8.3","","9.7","","0.0","","0.4","","0.0","","0.4","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2001-04-23","2001","04","23","","14.2","","4.7","","9.5","","8.5","","0.0","","0.6","","0.0","","0.6","","0","","18","E","44","E"
"-119.60","49.46","PENTICTON A","1126150","2001-04-24","2001","04","24","","19.6","","7.3","","13.5","","4.5","","0.0","","0.0","","0.0","","0.0","","0","","16","E","50","E"
"-119.60","49.46","PENTICTON A","1126150","2001-04-25","2001","04","25","","24.4","","5.2","","14.8","","3.2","","0.0","","0.0","","0.0","","0.0","","0","","16","E","37","E"
"-119.60","49.46","PENTICTON A","1126150","2001-04-26","2001","04","26","","23.7","","5.3","","14.5","","3.5","","0.0","","0.0","T","0.0","","0.0","T","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2001-04-27","2001","04","27","","24.0","","6.1","","15.1","","2.9","","0.0","","0.0","T","0.0","","0.0","T","0","","17","E","70","E"
"-119.60","49.46","PENTICTON A","1126150","2001-04-28","2001","04","28","","15.2","","8.4","","11.8","","6.2","","0.0","","10.2","","0.0","","10.2","","0","","17","E","65","E"
"-119.60","49.46","PENTICTON A","1126150","2001-04-29","2001","04","29","","13.7","","6.6","","10.2","","7.8","","0.0","","0.0","T","0.0","","0.0","T","0","","17","E","63","E"
"-119.60","49.46","PENTICTON A","1126150","2001-04-30","2001","04","30","","14.2","","1.7","","8.0","","10.0","","0.0","","6.0","","0.0","","6.0","","0","","18","E","67","E"
"-119.60","49.46","PENTICTON A","1126150","2001-05-01","2001","05","01","","15.3","","4.6","","10.0","","8.0","","0.0","","0.0","","0.0","","0.0","","0","","24","E","33","E"
"-119.60","49.46","PENTICTON A","1126150","2001-05-02","2001","05","02","","17.2","","6.2","","11.7","","6.3","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2001-05-03","2001","05","03","","17.4","","0.9","","9.2","","8.8","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2001-05-04","2001","05","04","","13.7","","6.5","","10.1","","7.9","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2001-05-05","2001","05","05","","15.2","","5.3","","10.3","","7.7","","0.0","","0.0","","0.0","","0.0","","0","","27","E","59","E"
"-119.60","49.46","PENTICTON A","1126150","2001-05-06","2001","05","06","","18.0","","-1.3","","8.4","","9.6","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2001-05-07","2001","05","07","","22.1","","7.0","","14.6","","3.4","","0.0","","0.0","","0.0","","0.0","","0","","18","E","46","E"
"-119.60","49.46","PENTICTON A","1126150","2001-05-08","2001","05","08","","20.9","","7.3","","14.1","","3.9","","0.0","","0.0","","0.0","","0.0","","0","","3","E","46","E"
"-119.60","49.46","PENTICTON A","1126150","2001-05-09","2001","05","09","","18.7","","5.7","","12.2","","5.8","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2001-05-10","2001","05","10","","21.2","","0.5","","10.9","","7.1","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2001-05-11","2001","05","11","","20.5","","9.2","","14.9","","3.1","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2001-05-12","2001","05","12","","27.8","","9.5","","18.7","","0.0","","0.7","","1.0","","0.0","","1.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2001-05-13","2001","05","13","","24.5","","11.3","","17.9","","0.1","","0.0","","0.0","T","0.0","","0.0","T","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2001-05-14","2001","05","14","","16.3","","10.6","","13.5","","4.5","","0.0","","5.0","","0.0","","5.0","","0","","17","E","52","E"
"-119.60","49.46","PENTICTON A","1126150","2001-05-15","2001","05","15","","19.5","","7.3","","13.4","","4.6","","0.0","","0.4","","0.0","","0.4","","0","","18","E","43","E"
"-119.60","49.46","PENTICTON A","1126150","2001-05-16","2001","05","16","","18.6","","7.9","","13.3","","4.7","","0.0","","3.2","","0.0","","3.2","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2001-05-17","2001","05","17","","14.3","","3.2","","8.8","","9.2","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2001-05-18","2001","05","18","","19.7","","2.1","","10.9","","7.1","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2001-05-19","2001","05","19","","18.4","","9.5","","14.0","","4.0","","0.0","","0.0","","0.0","","0.0","","0","","30","E","52","E"
"-119.60","49.46","PENTICTON A","1126150","2001-05-20","2001","05","20","","20.1","","3.9","","12.0","","6.0","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2001-05-21","2001","05","21","","25.9","","4.1","","15.0","","3.0","","0.0","","0.0","","0.0","","0.0","","0","","17","E","37","E"
"-119.60","49.46","PENTICTON A","1126150","2001-05-22","2001","05","22","","29.9","","9.7","","19.8","","0.0","","1.8","","0.0","","0.0","","0.0","","0","","17","E","41","E"
"-119.60","49.46","PENTICTON A","1126150","2001-05-23","2001","05","23","","33.6","","10.6","","22.1","","0.0","","4.1","","0.0","T","0.0","","0.0","T","0","","25","E","52","E"
"-119.60","49.46","PENTICTON A","1126150","2001-05-24","2001","05","24","","30.9","","13.9","","22.4","","0.0","","4.4","","0.0","T","0.0","","0.0","T","0","","36","E","37","E"
"-119.60","49.46","PENTICTON A","1126150","2001-05-25","2001","05","25","","27.1","","12.0","","19.6","","0.0","","1.6","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2001-05-26","2001","05","26","","31.3","","10.0","","20.7","","0.0","","2.7","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2001-05-27","2001","05","27","","27.9","","11.7","","19.8","","0.0","","1.8","","0.0","T","0.0","","0.0","T","0","","16","E","56","E"
"-119.60","49.46","PENTICTON A","1126150","2001-05-28","2001","05","28","","21.3","","6.7","","14.0","","4.0","","0.0","","8.6","","0.0","","8.6","","0","","18","E","83","E"
"-119.60","49.46","PENTICTON A","1126150","2001-05-29","2001","05","29","","19.0","","6.7","","12.9","","5.1","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-119.60","49.46","PENTICTON A","1126150","2001-05-30","2001","05","30","","21.5","","4.1","","12.8","","5.2","","0.0","","2.0","","0.0","","2.0","","0","","","","<31",""
