"company","vineyard","block","variety","year","month","day","event","dates","dayofyear"
"Arterra","Thomas","N","Viognier","2015",8,"03","veraison","2015-8-03","215"
"Arterra","Thomas","O","Pinot Gris","2015",8,"05","veraison","2015-8-05","217"
"Arterra","Thomas","P","Pinot Gris","2015",8,"05","veraison","2015-8-05","217"
"Arterra","Thomas","Q","Pinot Gris","2015",8,"04","veraison","2015-8-04","216"
"Arterra","Thomas","R","Pinot Noir","2015",8,"06","veraison","2015-8-06","218"
"Arterra","Thomas","S","Pinot Gris","2015",8,"06","veraison","2015-8-06","218"
"Arterra","Thomas ","K","Chardonnay","2015",7,"26","veraison","2015-7-26","207"
"Arterra","Whitetail","A","Semillon","2015",8,"01","veraison","2015-8-01","213"
"Arterra","Bearcub","A","Shiraz","2014",8,"11","veraison","2014-8-11","223"
"Arterra","Bearcub","B","Cabernet Sauvignon","2014",8,"16","veraison","2014-8-16","228"
"Arterra","Bearcub","C","Cabernet Sauvignon","2014",8,"14","veraison","2014-8-14","226"
"Arterra","Bearcub","D","Cabernet Sauvignon","2014",8,"15","veraison","2014-8-15","227"
"Arterra","Bearcub","E","Cabernet Sauvignon","2014",8,"12","veraison","2014-8-12","224"
"Arterra","Bearcub","F","Shiraz","2014",8,"09","veraison","2014-8-09","221"
"Arterra","Bearcub","G","Merlot","2014",8,"09","veraison","2014-8-09","221"
"Arterra","Bearcub","H","Merlot","2014",8,"11","veraison","2014-8-11","223"
"Arterra","Bearcub","I","Cabernet Franc","2014",8,"17","veraison","2014-8-17","229"
"Arterra","Bearcub","J","Shiraz","2014",8,"11","veraison","2014-8-11","223"
"Arterra","Bearcub","K","Zinfandel","2014",8,"14","veraison","2014-8-14","226"
"Arterra","Bearcub","L","Pinot Noir","2014",8,"14","veraison","2014-8-14","226"
"Arterra","Bearcub","M","Sauvignon Blanc","2014",8,"13","veraison","2014-8-13","225"
"Arterra","Bearcub","N","Sauvignon Blanc","2014",8,"14","veraison","2014-8-14","226"
"Arterra","Bearcub","O","Shiraz","2014",8,"13","veraison","2014-8-13","225"
"Arterra","Bearcub","P","Pinot Noir","2014",8,"14","veraison","2014-8-14","226"
"Arterra","Bearcub","Q","Cabernet Sauvignon","2014",8,"14","veraison","2014-8-14","226"
"Arterra","Bearcub","R","Sauvignon Blanc","2014",8,"09","veraison","2014-8-09","221"
"Arterra","BSV1","4C","Merlot","2014",8,"14","veraison","2014-8-14","226"
"Arterra","BSV1","4D","Chardonnay","2014",8,"15","veraison","2014-8-15","227"
"Arterra","BSV1","4F","Semillon","2014",8,"14","veraison","2014-8-14","226"
"Arterra","BSV1","4G","Cabernet Franc","2014",8,"23","veraison","2014-8-23","235"
"Arterra","BSV1","5A","Merlot","2014",8,"16","veraison","2014-8-16","228"
"Arterra","BSV1","5B1","Malbec","2014",8,"14","veraison","2014-8-14","226"
"Arterra","BSV1","5B2","Zinfandel","2014",8,"15","veraison","2014-8-15","227"
"Arterra","BSV1","5B3","Tempranillo","2014",8,"09","veraison","2014-8-09","221"
"Arterra","BSV1","5C","Chardonnay","2014",8,"14","veraison","2014-8-14","226"
"Arterra","BSV2","A","Shiraz","2014",8,"06","veraison","2014-8-06","218"
"Arterra","BSV2","A2","Cabernet Franc","2014",8,"18","veraison","2014-8-18","230"
"Arterra","BSV2","B","Merlot","2014",8,"11","veraison","2014-8-11","223"
"Arterra","BSV2","C","Shiraz","2014",8,"06","veraison","2014-8-06","218"
"Arterra","BSV2","D","Cabernet Sauvignon","2014",8,"07","veraison","2014-8-07","219"
"Arterra","BSV2","E","Merlot","2014",8,"11","veraison","2014-8-11","223"
"Arterra","Bullpine","A","Merlot","2014",8,"19","veraison","2014-8-19","231"
"Arterra","Bullpine","B","Merlot","2014",8,"14","veraison","2014-8-14","226"
"Arterra","Bullpine","C","Merlot","2014",8,"18","veraison","2014-8-18","230"
"Arterra","Bullpine","E","Shiraz","2014",8,"15","veraison","2014-8-15","227"
"Arterra","Bullpine","F","Merlot","2014",8,"18","veraison","2014-8-18","230"
"Arterra","Bullpine","G","Merlot","2014",8,"16","veraison","2014-8-16","228"
"Arterra","Bullpine","H","Shiraz","2014",8,"14","veraison","2014-8-14","226"
"Arterra","Bullpine","I","Viognier","2014",8,"14","veraison","2014-8-14","226"
"Arterra","Bullpine","J","Merlot","2014",8,"17","veraison","2014-8-17","229"
"Arterra","Bullpine","K","Merlot","2014",8,"16","veraison","2014-8-16","228"
"Arterra","Bullpine","L","Shiraz","2014",8,"12","veraison","2014-8-12","224"
"Arterra","Bullpine","M","Cabernet Sauvignon","2014",8,"13","veraison","2014-8-13","225"
"Arterra","Bullpine","N","Pinot Noir","2014",8,"15","veraison","2014-8-15","227"
"Arterra","Bullpine","P","Cabernet Sauvignon","2014",8,"18","veraison","2014-8-18","230"
"Arterra","Bullpine","R","Cabernet Sauvignon","2014",8,"20","veraison","2014-8-20","232"
"Arterra","Bullpine","S","Cabernet Sauvignon","2014",8,"19","veraison","2014-8-19","231"
"Arterra","Bullpine","T","Cabernet Sauvignon","2014",8,"18","veraison","2014-8-18","230"
"Arterra","Bullpine","U","Merlot","2014",8,"16","veraison","2014-8-16","228"
"Arterra","Bullpine","V","Cabernet Sauvignon","2014",8,"16","veraison","2014-8-16","228"
"Arterra","Bullpine","W","Cabernet Sauvignon","2014",8,"15","veraison","2014-8-15","227"
"Arterra","Bullpine","X","Pinot Noir","2014",8,"16","veraison","2014-8-16","228"
"Arterra","Bullpine","Y","Sauvignon Blanc","2014",8,"12","veraison","2014-8-12","224"
"Arterra","Bullpine","Z1","Merlot","2014",8,"20","veraison","2014-8-20","232"
"Arterra","Bullpine","Z2","Shiraz","2014",8,"09","veraison","2014-8-09","221"
"Arterra","Dark_Horse","A","Tempranillo","2014",8,"09","veraison","2014-8-09","221"
"Arterra","Dark_Horse","B","Chardonnay","2014",8,"16","veraison","2014-8-16","228"
"Arterra","Dark_Horse","C","Cabernet Sauvignon","2014",8,"17","veraison","2014-8-17","229"
"Arterra","Dark_Horse","D","Cabernet Franc","2014",8,"17","veraison","2014-8-17","229"
"Arterra","Dark_Horse","E","Chardonnay","2014",8,"11","veraison","2014-8-11","223"
"Arterra","Dark_Horse","F","Merlot","2014",8,"12","veraison","2014-8-12","224"
"Arterra","Dark_Horse","G","Pinot Noir","2014",8,"06","veraison","2014-8-06","218"
"Arterra","Dark_Horse","H","Riesling","2014",8,"16","veraison","2014-8-16","228"
"Arterra","Dark_Horse","I","Pinot Blanc","2014",8,"13","veraison","2014-8-13","225"
"Arterra","Dark_Horse","J","Merlot","2014",8,"13","veraison","2014-8-13","225"
"Arterra","Dark_Horse","K","Merlot","2014",8,"15","veraison","2014-8-15","227"
"Arterra","Dark_Horse","L","Muscat","2014",8,"10","veraison","2014-8-10","222"
"Arterra","Dark_Horse","M","Marsanne","2014",8,"11","veraison","2014-8-11","223"
"Arterra","Dark_Horse","N","Chardonnay","2014",8,"13","veraison","2014-8-13","225"
"Arterra","Driver","1","Merlot","2014",8,"11","veraison","2014-8-11","223"
"Arterra","Driver","2","Merlot","2014",8,"11","veraison","2014-8-11","223"
"Arterra","Driver","3","Shiraz","2014",8,"11","veraison","2014-8-11","223"
"Arterra","Fairbrother","1","Merlot","2014",8,"14","veraison","2014-8-14","226"
"Arterra","Fairbrother","2","Merlot","2014",8,"14","veraison","2014-8-14","226"
"Arterra","Fairbrother ","3","Merlot","2014",8,"14","veraison","2014-8-14","226"
"Arterra","HMV","A","Fallow","2014",8,"19","veraison","2014-8-19","231"
"Arterra","HMV","B","Fallow","2014",8,"21","veraison","2014-8-21","233"
"Arterra","HMV","D","Fallow","2014",8,"17","veraison","2014-8-17","229"
"Arterra","HMV","E","Fallow","2014",8,"20","veraison","2014-8-20","232"
"Arterra","HMV","F1","Chardonnay","2014",8,"19","veraison","2014-8-19","231"
"Arterra","HMV","F2","Chardonnay","2014",8,"18","veraison","2014-8-18","230"
"Arterra","HMV","G1","Gewurtztraminer","2014",8,"20","veraison","2014-8-20","232"
"Arterra","HMV","G2","Gewurtztraminer","2014",8,"17","veraison","2014-8-17","229"
"Arterra","HMV","H","Chardonnay","2014",8,"18","veraison","2014-8-18","230"
"Arterra","HMV","J","Chardonnay","2014",8,"18","veraison","2014-8-18","230"
"Arterra","HMV","K","Gewurtztraminer","2014",8,"23","veraison","2014-8-23","235"
"Arterra","HMV","M","Muscat","2014",8,"22","veraison","2014-8-22","234"
"Arterra","HMV","N","Gamay Noir","2014",8,"26","veraison","2014-8-26","238"
"Arterra","HMV","O","Pinot Noir","2014",8,"24","veraison","2014-8-24","236"
"Arterra","HMV","P","Gewurtztraminer","2014",8,"26","veraison","2014-8-26","238"
"Arterra","HMV","Q","Gewurtztraminer","2014",8,"23","veraison","2014-8-23","235"
"Arterra","HMV","R","Pinot Blanc","2014",8,"29","veraison","2014-8-29","241"
"Arterra","HMV","S","Gewurtztraminer","2014",8,"23","veraison","2014-8-23","235"
"Arterra","HMV","T","Gewurtztraminer","2014",8,"25","veraison","2014-8-25","237"
"Arterra","Jentsch","A","Merlot","2014",8,"23","veraison","2014-8-23","235"
"Arterra","Jentsch","B","Pinot Noir","2014",8,"18","veraison","2014-8-18","230"
"Arterra","Jentsch","C","Pinot Gris","2014",8,"22","veraison","2014-8-22","234"
"Arterra","Jentsch","D","Gewurtztraminer","2014",8,"21","veraison","2014-8-21","233"
"Arterra","Jentsch","E","Cabernet Franc","2014",8,"16","veraison","2014-8-16","228"
"Arterra","JTV","A","Riesling","2014",8,"11","veraison","2014-8-11","223"
"Arterra","Larose","Souto - 1","Cabernet Franc","2014",8,"11","veraison","2014-8-11","223"
"Arterra","Larose","Souto - 2","Merlot","2014",8,"09","veraison","2014-8-09","221"
"Arterra","Larose","Souto - 3","Merlot","2014",8,"11","veraison","2014-8-11","223"
"Arterra","Larose","Souto - 4","Merlot","2014",8,"16","veraison","2014-8-16","228"
"Arterra","Larose","Souto - 5","Cabernet Sauvignon","2014",8,"12","veraison","2014-8-12","224"
"Arterra","Larose","Souto - 7","Cabernet Sauvignon","2014",8,"21","veraison","2014-8-21","233"
"Arterra","Larose","Thompson - 1","Petit Verdot","2014",8,"24","veraison","2014-8-24","236"
"Arterra","Larose","Thompson - 5","Merlot","2014",8,"21","veraison","2014-8-21","233"
"Arterra","McIntyre","E","Sauvignon Blanc","2014",8,"12","veraison","2014-8-12","224"
"Arterra","McIntyre","F","Sauvignon Blanc","2014",8,"17","veraison","2014-8-17","229"
"Arterra","McIntyre","G","Gewurtztraminer","2014",8,"11","veraison","2014-8-11","223"
"Arterra","McIntyre","H","Pinot Gris","2014",8,"15","veraison","2014-8-15","227"
"Arterra","McIntyre","L","Malbec","2014",8,"11","veraison","2014-8-11","223"
"Arterra","NK_MIP","E","Merlot","2014",8,"18","veraison","2014-8-18","230"
"Arterra","NK_MIP","F","Shiraz","2014",8,"16","veraison","2014-8-16","228"
"Arterra","NK_MIP","G","Merlot","2014",8,"13","veraison","2014-8-13","225"
"Arterra","Perfect Hedge","A","Viognier","2014",8,"16","veraison","2014-8-16","228"
"Arterra","Perfect Hedge","B","Malbec","2014",8,"15","veraison","2014-8-15","227"
"Arterra","Perfect Hedge","C","Shiraz","2014",8,"17","veraison","2014-8-17","229"
"Arterra","Perfect Hedge","D","Merlot","2014",8,"14","veraison","2014-8-14","226"
"Arterra","Perfect Hedge","E","Cabernet Sauvignon","2014",8,"13","veraison","2014-8-13","225"
"Arterra","Plut","A","Chardonnay","2014",8,"15","veraison","2014-8-15","227"
"Arterra","Plut","B","Pinot Gris","2014",8,"17","veraison","2014-8-17","229"
"Arterra","Plut","C","Malbec","2014",8,"15","veraison","2014-8-15","227"
"Arterra","Plut","D","Petit Verdot","2014",8,"19","veraison","2014-8-19","231"
"Arterra","Plut","G","Merlot","2014",8,"18","veraison","2014-8-18","230"
"Arterra","Plut","H","Merlot","2014",8,"15","veraison","2014-8-15","227"
"Arterra","Sumac","A","Gewurtztraminer","2014",8,"14","veraison","2014-8-14","226"
"Arterra","Sumac","B","Gewurtztraminer","2014",8,"19","veraison","2014-8-19","231"
"Arterra","Sumac","C","Riesling","2014",8,"17","veraison","2014-8-17","229"
"Arterra","Sumac","D","Pinot Noir","2014",8,"18","veraison","2014-8-18","230"
"Arterra","Thomas","A","Viognier","2014",8,"14","veraison","2014-8-14","226"
"Arterra","Thomas","B","Chardonnay","2014",8,"12","veraison","2014-8-12","224"
"Arterra","Thomas","C","Pinot Gris","2014",8,"25","veraison","2014-8-25","237"
"Arterra","Thomas","D","Pinot Gris","2014",8,"13","veraison","2014-8-13","225"
"Arterra","Thomas","E","Chardonnay","2014",8,"19","veraison","2014-8-19","231"
"Arterra","Thomas","F","Chardonnay","2014",8,"19","veraison","2014-8-19","231"
"Arterra","Thomas","G","Pinot Gris","2014",8,"21","veraison","2014-8-21","233"
"Arterra","Thomas","H","Pinot Gris","2014",8,"15","veraison","2014-8-15","227"
"Arterra","Thomas","I","Chardonnay","2014",8,"19","veraison","2014-8-19","231"
"Arterra","Thomas","J","Pinot Gris","2014",8,"15","veraison","2014-8-15","227"
"Arterra","Thomas","L","Chardonnay","2014",8,"21","veraison","2014-8-21","233"
"Arterra","Thomas","M","Viognier","2014",8,"14","veraison","2014-8-14","226"
"Arterra","Thomas","N","Viognier","2014",8,"22","veraison","2014-8-22","234"
"Arterra","Thomas","O","Pinot Gris","2014",8,"19","veraison","2014-8-19","231"
"Arterra","Thomas","P","Pinot Gris","2014",8,"21","veraison","2014-8-21","233"
"Arterra","Thomas","Q","Pinot Gris","2014",8,"18","veraison","2014-8-18","230"
"Arterra","Thomas","R","Pinot Noir","2014",8,"18","veraison","2014-8-18","230"
"Arterra","Thomas","S","Pinot Gris","2014",8,"18","veraison","2014-8-18","230"
"Arterra","Thomas ","K","Chardonnay","2014",8,"12","veraison","2014-8-12","224"
"Arterra","Whitetail","A","Semillon","2014",8,"22","veraison","2014-8-22","234"
"Arterra","Bearcub","A","Shiraz","2013",8,"09","veraison","2013-8-09","221"
"Arterra","Bearcub","B","Cabernet Sauvignon","2013",8,"11","veraison","2013-8-11","223"
"Arterra","Bearcub","C","Cabernet Sauvignon","2013",8,"09","veraison","2013-8-09","221"
"Arterra","Bearcub","D","Cabernet Sauvignon","2013",8,"17","veraison","2013-8-17","229"
"Arterra","Bearcub","E","Cabernet Sauvignon","2013",8,"16","veraison","2013-8-16","228"
"Arterra","Bearcub","F","Shiraz","2013",8,"16","veraison","2013-8-16","228"
"Arterra","Bearcub","G","Merlot","2013",8,"12","veraison","2013-8-12","224"
"Arterra","Bearcub","H","Merlot","2013",8,"19","veraison","2013-8-19","231"
"Arterra","Bearcub","I","Cabernet Franc","2013",8,"25","veraison","2013-8-25","237"
"Arterra","Bearcub","J","Shiraz","2013",8,"12","veraison","2013-8-12","224"
"Arterra","Bearcub","K","Zinfandel","2013",8,"14","veraison","2013-8-14","226"
"Arterra","Bearcub","L","Pinot Noir","2013",8,"13","veraison","2013-8-13","225"
"Arterra","Bearcub","M","Sauvignon Blanc","2013",8,"07","veraison","2013-8-07","219"
"Arterra","Bearcub","N","Sauvignon Blanc","2013",8,"08","veraison","2013-8-08","220"
"Arterra","Bearcub","O","Shiraz","2013",8,"15","veraison","2013-8-15","227"
"Arterra","Bearcub","P","Pinot Noir","2013",8,"03","veraison","2013-8-03","215"
"Arterra","Bearcub","Q","Cabernet Sauvignon","2013",8,"16","veraison","2013-8-16","228"
"Arterra","Bearcub","R","Sauvignon Blanc","2013",8,"09","veraison","2013-8-09","221"
"Arterra","BSV1","4C","Merlot","2013",8,"16","veraison","2013-8-16","228"
"Arterra","BSV1","4D","Chardonnay","2013",8,"10","veraison","2013-8-10","222"
"Arterra","BSV1","4F","Semillon","2013",8,"17","veraison","2013-8-17","229"
"Arterra","BSV1","4G","Cabernet Franc","2013",8,"26","veraison","2013-8-26","238"
"Arterra","BSV1","5A","Merlot","2013",8,"13","veraison","2013-8-13","225"
"Arterra","BSV1","5C","Chardonnay","2013",8,"09","veraison","2013-8-09","221"
"Arterra","BSV2","A","Shiraz","2013",8,"13","veraison","2013-8-13","225"
"Arterra","BSV2","A2","Cabernet Franc","2013",8,"20","veraison","2013-8-20","232"
"Arterra","BSV2","B","Merlot","2013",8,"07","veraison","2013-8-07","219"
"Arterra","BSV2","C","Shiraz","2013",8,"14","veraison","2013-8-14","226"
"Arterra","BSV2","D","Cabernet Sauvignon","2013",8,"15","veraison","2013-8-15","227"
"Arterra","BSV2","E","Merlot","2013",8,"09","veraison","2013-8-09","221"
"Arterra","Bullpine","A","Merlot","2013",8,"14","veraison","2013-8-14","226"
"Arterra","Bullpine","B","Merlot","2013",8,"11","veraison","2013-8-11","223"
"Arterra","Bullpine","C","Merlot","2013",8,"15","veraison","2013-8-15","227"
"Arterra","Bullpine","D","Merlot","2013",8,"13","veraison","2013-8-13","225"
"Arterra","Bullpine","E","Shiraz","2013",8,"14","veraison","2013-8-14","226"
"Arterra","Bullpine","F","Merlot","2013",8,"16","veraison","2013-8-16","228"
"Arterra","Bullpine","G","Merlot","2013",8,"13","veraison","2013-8-13","225"
"Arterra","Bullpine","H","Shiraz","2013",8,"14","veraison","2013-8-14","226"
"Arterra","Bullpine","I","Viognier","2013",8,"11","veraison","2013-8-11","223"
"Arterra","Bullpine","K","Merlot","2013",8,"13","veraison","2013-8-13","225"
"Arterra","Bullpine","L","Shiraz","2013",8,"11","veraison","2013-8-11","223"
"Arterra","Bullpine","M","Cabernet Sauvignon","2013",8,"09","veraison","2013-8-09","221"
"Arterra","Bullpine","N","Pinot Noir","2013",8,"03","veraison","2013-8-03","215"
"Arterra","Bullpine","O","Merlot","2013",8,"11","veraison","2013-8-11","223"
"Arterra","Bullpine","P","Cabernet Sauvignon","2013",8,"13","veraison","2013-8-13","225"
"Arterra","Bullpine","S","Cabernet Sauvignon","2013",8,"11","veraison","2013-8-11","223"
"Arterra","Bullpine","T","Cabernet Sauvignon","2013",8,"10","veraison","2013-8-10","222"
"Arterra","Bullpine","U","Merlot","2013",8,"13","veraison","2013-8-13","225"
"Arterra","Bullpine","V","Cabernet Sauvignon","2013",8,"11","veraison","2013-8-11","223"
"Arterra","Bullpine","W","Cabernet Sauvignon","2013",8,"10","veraison","2013-8-10","222"
"Arterra","Bullpine","X","Pinot Noir","2013",8,"05","veraison","2013-8-05","217"
"Arterra","Bullpine","Y","Sauvignon Blanc","2013",7,"31","veraison","2013-7-31","212"
"Arterra","Bullpine","Z1","Merlot","2013",8,"14","veraison","2013-8-14","226"
"Arterra","Bullpine","Z2","Shiraz","2013",8,"08","veraison","2013-8-08","220"
"Arterra","Dark_Horse","A","Tempranillo","2013",8,"15","veraison","2013-8-15","227"
"Arterra","Dark_Horse","B","Chardonnay","2013",8,"13","veraison","2013-8-13","225"
"Arterra","Dark_Horse","C","Cabernet Sauvignon","2013",8,"20","veraison","2013-8-20","232"
"Arterra","Dark_Horse","D","Cabernet Franc","2013",8,"25","veraison","2013-8-25","237"
"Arterra","Dark_Horse","E","Chardonnay","2013",8,"10","veraison","2013-8-10","222"
"Arterra","Dark_Horse","F","Merlot","2013",8,"14","veraison","2013-8-14","226"
"Arterra","Dark_Horse","G","Pinot Noir","2013",8,"10","veraison","2013-8-10","222"
"Arterra","Dark_Horse","H","Riesling","2013",8,"16","veraison","2013-8-16","228"
"Arterra","Dark_Horse","I","Pinot Blanc","2013",8,"15","veraison","2013-8-15","227"
"Arterra","Dark_Horse","J","Merlot","2013",8,"15","veraison","2013-8-15","227"
"Arterra","Dark_Horse","K","Merlot","2013",8,"14","veraison","2013-8-14","226"
"Arterra","Dark_Horse","L","Muscat","2013",8,"12","veraison","2013-8-12","224"
"Arterra","Dark_Horse","M","Marsanne","2013",8,"16","veraison","2013-8-16","228"
"Arterra","Dark_Horse","N","Chardonnay","2013",8,"13","veraison","2013-8-13","225"
"Arterra","Driver","1","Merlot","2013",8,"11","veraison","2013-8-11","223"
"Arterra","Driver","2","Merlot","2013",8,"10","veraison","2013-8-10","222"
"Arterra","Driver","3","Shiraz","2013",8,"08","veraison","2013-8-08","220"
"Arterra","Fairbrother","1","Merlot","2013",8,"14","veraison","2013-8-14","226"
"Arterra","Fairbrother","2","Merlot","2013",8,"14","veraison","2013-8-14","226"
"Arterra","Fairbrother ","3","Merlot","2013",8,"15","veraison","2013-8-15","227"
"Arterra","HMV","A","Fallow","2013",8,"15","veraison","2013-8-15","227"
"Arterra","HMV","B","Fallow","2013",8,"15","veraison","2013-8-15","227"
"Arterra","HMV","D","Fallow","2013",8,"14","veraison","2013-8-14","226"
"Arterra","HMV","E","Fallow","2013",8,"15","veraison","2013-8-15","227"
"Arterra","HMV","F1","Chardonnay","2013",8,"14","veraison","2013-8-14","226"
"Arterra","HMV","F2","Chardonnay","2013",8,"13","veraison","2013-8-13","225"
"Arterra","HMV","G1","Gewurtztraminer","2013",8,"14","veraison","2013-8-14","226"
"Arterra","HMV","G2","Gewurtztraminer","2013",8,"15","veraison","2013-8-15","227"
"Arterra","HMV","H","Chardonnay","2013",8,"14","veraison","2013-8-14","226"
"Arterra","HMV","J","Chardonnay","2013",8,"20","veraison","2013-8-20","232"
"Arterra","HMV","K","Gewurtztraminer","2013",8,"19","veraison","2013-8-19","231"
"Arterra","HMV","M","Muscat","2013",8,"19","veraison","2013-8-19","231"
"Arterra","HMV","N","Gamay Noir","2013",8,"17","veraison","2013-8-17","229"
"Arterra","HMV","O","Pinot Noir","2013",8,"21","veraison","2013-8-21","233"
"Arterra","HMV","P","Gewurtztraminer","2013",8,"16","veraison","2013-8-16","228"
"Arterra","HMV","Q","Gewurtztraminer","2013",8,"15","veraison","2013-8-15","227"
"Arterra","HMV","R","Pinot Blanc","2013",8,"26","veraison","2013-8-26","238"
"Arterra","HMV","S","Gewurtztraminer","2013",8,"15","veraison","2013-8-15","227"
"Arterra","HMV","T","Gewurtztraminer","2013",8,"16","veraison","2013-8-16","228"
"Arterra","Jentsch","A","Merlot","2013",8,"22","veraison","2013-8-22","234"
"Arterra","Jentsch","B","Pinot Noir","2013",8,"21","veraison","2013-8-21","233"
"Arterra","Jentsch","C","Pinot Gris","2013",8,"21","veraison","2013-8-21","233"
"Arterra","Jentsch","D","Gewurtztraminer","2013",8,"22","veraison","2013-8-22","234"
"Arterra","Jentsch","E","Cabernet Franc","2013",8,"19","veraison","2013-8-19","231"
"Arterra","JTV","A","Riesling","2013",8,"22","veraison","2013-8-22","234"
"Arterra","Larose","Souto - 1","Cabernet Franc","2013",8,"17","veraison","2013-8-17","229"
"Arterra","Larose","Souto - 2","Merlot","2013",8,"16","veraison","2013-8-16","228"
"Arterra","Larose","Souto - 3","Merlot","2013",8,"19","veraison","2013-8-19","231"
"Arterra","Larose","Souto - 4","Merlot","2013",8,"13","veraison","2013-8-13","225"
"Arterra","Larose","Souto - 5","Cabernet Sauvignon","2013",8,"19","veraison","2013-8-19","231"
"Arterra","Larose","Souto - 6","Cabernet Sauvignon","2013",8,"25","veraison","2013-8-25","237"
"Arterra","Larose","Souto - 7","Cabernet Sauvignon","2013",8,"19","veraison","2013-8-19","231"
"Arterra","Larose","Thompson - 1","Petit Verdot","2013",8,"22","veraison","2013-8-22","234"
"Arterra","Larose","Thompson - 3","Merlot","2013",8,"14","veraison","2013-8-14","226"
"Arterra","Larose","Thompson - 5","Merlot","2013",8,"16","veraison","2013-8-16","228"
"Arterra","McIntyre","E","Sauvignon Blanc","2013",8,"09","veraison","2013-8-09","221"
"Arterra","McIntyre","F","Sauvignon Blanc","2013",8,"10","veraison","2013-8-10","222"
"Arterra","McIntyre","G","Gewurtztraminer","2013",8,"16","veraison","2013-8-16","228"
"Arterra","McIntyre","H","Pinot Gris","2013",8,"22","veraison","2013-8-22","234"
"Arterra","McIntyre","J","Chardonnay","2013",8,"09","veraison","2013-8-09","221"
"Arterra","McIntyre","K","Petit Verdot","2013",8,"07","veraison","2013-8-07","219"
"Arterra","McIntyre","L","Malbec","2013",8,"10","veraison","2013-8-10","222"
"Arterra","NK_MIP","E","Merlot","2013",8,"14","veraison","2013-8-14","226"
"Arterra","NK_MIP","F","Shiraz","2013",8,"13","veraison","2013-8-13","225"
"Arterra","NK_MIP","G","Merlot","2013",8,"14","veraison","2013-8-14","226"
"Arterra","Perfect Hedge","A","Viognier","2013",8,"14","veraison","2013-8-14","226"
"Arterra","Perfect Hedge","B","Malbec","2013",8,"11","veraison","2013-8-11","223"
"Arterra","Perfect Hedge","C","Shiraz","2013",8,"12","veraison","2013-8-12","224"
"Arterra","Perfect Hedge","D","Merlot","2013",8,"15","veraison","2013-8-15","227"
"Arterra","Perfect Hedge","E","Cabernet Sauvignon","2013",8,"15","veraison","2013-8-15","227"
"Arterra","Plut","A","Chardonnay","2013",8,"12","veraison","2013-8-12","224"
"Arterra","Plut","B","Pinot Gris","2013",8,"15","veraison","2013-8-15","227"
"Arterra","Plut","C","Malbec","2013",8,"13","veraison","2013-8-13","225"
"Arterra","Plut","D","Petit Verdot","2013",8,"15","veraison","2013-8-15","227"
"Arterra","Plut","G","Merlot","2013",8,"15","veraison","2013-8-15","227"
"Arterra","Plut","H","Merlot","2013",8,"16","veraison","2013-8-16","228"
"Arterra","Sumac","A","Gewurtztraminer","2013",8,"15","veraison","2013-8-15","227"
"Arterra","Sumac","B","Gewurtztraminer","2013",8,"15","veraison","2013-8-15","227"
"Arterra","Sumac","C","Riesling","2013",8,"17","veraison","2013-8-17","229"
"Arterra","Sumac","D","Pinot Noir","2013",8,"15","veraison","2013-8-15","227"
"Arterra","Thomas","A","Viognier","2013",8,"12","veraison","2013-8-12","224"
"Arterra","Thomas","B","Chardonnay","2013",8,"13","veraison","2013-8-13","225"
"Arterra","Thomas","C","Pinot Gris","2013",8,"20","veraison","2013-8-20","232"
"Arterra","Thomas","D","Pinot Gris","2013",8,"13","veraison","2013-8-13","225"
"Arterra","Thomas","E","Chardonnay","2013",8,"12","veraison","2013-8-12","224"
"Arterra","Thomas","F","Chardonnay","2013",8,"12","veraison","2013-8-12","224"
"Arterra","Thomas","G","Pinot Gris","2013",8,"14","veraison","2013-8-14","226"
"Arterra","Thomas","H","Pinot Gris","2013",8,"13","veraison","2013-8-13","225"
"Arterra","Thomas","I","Chardonnay","2013",8,"14","veraison","2013-8-14","226"
"Arterra","Thomas","J","Pinot Gris","2013",8,"10","veraison","2013-8-10","222"
"Arterra","Thomas","L","Chardonnay","2013",8,"20","veraison","2013-8-20","232"
"Arterra","Thomas","M","Viognier","2013",8,"12","veraison","2013-8-12","224"
"Arterra","Thomas","N","Viognier","2013",8,"16","veraison","2013-8-16","228"
"Arterra","Thomas","O","Pinot Gris","2013",8,"20","veraison","2013-8-20","232"
"Arterra","Thomas","P","Pinot Gris","2013",8,"21","veraison","2013-8-21","233"
"Arterra","Thomas","Q","Pinot Gris","2013",8,"19","veraison","2013-8-19","231"
"Arterra","Thomas","R","Pinot Noir","2013",8,"18","veraison","2013-8-18","230"
"Arterra","Thomas","S","Pinot Gris","2013",8,"18","veraison","2013-8-18","230"
"Arterra","Thomas ","K","Chardonnay","2013",8,"16","veraison","2013-8-16","228"
"Arterra","Whitetail","A","Semillon","2013",8,"14","veraison","2013-8-14","226"
"Arterra","Bearcub","A","Shiraz","2012",8,"17","veraison","2012-8-17","230"
"Arterra","Bearcub","B","Cabernet Sauvignon","2012",8,"27","veraison","2012-8-27","240"
"Arterra","Bearcub","C","Cabernet Sauvignon","2012",8,"21","veraison","2012-8-21","234"
"Arterra","Bearcub","D","Cabernet Sauvignon","2012",8,"27","veraison","2012-8-27","240"
"Arterra","Bearcub","E","Cabernet Sauvignon","2012",8,"28","veraison","2012-8-28","241"
"Arterra","Bearcub","F","Shiraz","2012",8,"24","veraison","2012-8-24","237"
